filename	NHEK	K562	HELAS3	GM12878	H1HESC
ENST00000452120.1	1.57463	0.0085915	0.007341	0.914798	0.0986545
ENST00000453451.1	0	0	0.0240435	0.0100845	0
ENST00000453572.1	0	0	0	0	0
ENST00000451031.1	0	0	0.007467	0.002769	0
ENST00000518428.1	0	0	0	0	0
ENST00000520980.1	0.018649	0.010865	0.0381785	0.0242915	0.0057175
ENST00000531870.1	0.00127733	0.299262	0.0429245	0.247381	0.572724
ENST00000543970.1	0	0.004252	0	0	0.106633
ENST00000444750.1	0	0.0256465	0.013748	0	0.0040675
ENST00000444871.1	0	0	0	0.004373	0.0625645
ENST00000432892.1	0	0	0	0	0
ENST00000455640.1	0.0916583	0.224686	0.078705	1.03685	15.9231
ENST00000456971.1	0	0	0	0	0
ENST00000454551.1	0	0	0	0	0
ENST00000454672.1	0.00867033	0.026818	0.146212	0	0
ENST00000440152.1	0	0	0	0	0
ENST00000466893.1	0.58942	0	0	0	1.63799
ENST00000488310.1	0.00915233	0.257147	0.015664	0.0995525	0.05339
ENST00000452494.1	0	0	0	0	0
ENST00000476561.2	0	0.0181815	0	0	0
ENST00000499430.2	0.590928	1.23996	2.13206	2.07417	3.6492
ENST00000508517.1	0	0.006598	0.046585	0.108984	0.0287905
ENST00000507428.1	0	0	0	0	0
ENST00000508615.2	0.00595133	0.0054125	0	0	0
ENST00000518439.1	0	0	0	0	0
ENST00000520870.1	0	0	0	0	0
ENST00000528119.1	0	0	0.011412	0	0
ENST00000530550.1	0	0.0141205	0	0	0
ENST00000539009.1	0	0	0.136322	0	0.979568
ENST00000421650.1	0	0	0	0	0
ENST00000530792.1	0	0.0046905	0	0	0.0054095
ENST00000421771.1	0.356461	0	0.0108405	0.347403	0.043491
ENST00000456740.1	0	0.004967	0	0	0
ENST00000432782.1	0	0	0	0	0
ENST00000455530.1	0	0	0	0	0
ENST00000454441.1	0	25.9781	0.094216	0.0151335	0.0011325
ENST00000430483.1	0.0916583	0.224686	0.078705	1.03685	15.9231
ENST00000454562.1	0.00297333	0.011022	0.118759	0.01975	0.518953
ENST00000442583.1	1.02087	0.061292	0.0632955	0.841516	0.207247
ENST00000464242.1	0.00908267	4.14086	11.1608	0.0082485	0.006894
ENST00000451295.1	0	0	0	0.0060625	0.018025
ENST00000507318.1	1.64028	0.002384	0.0215255	0	0.0272245
ENST00000508505.2	0	0	0	0	0.321954
ENST00000399011.2	1.32021	0.652983	0.971427	0.084797	2.85719
ENST00000520760.1	0	0.037772	0.252099	0.036204	0.080659
ENST00000529219.1	0.004611	0.555961	0	0	0
ENST00000520881.1	0	0	0	0	0
ENST00000528009.1	0	0	0	0	0.0039515
ENST00000398043.2	1.43025	5.94259	3.72083	1.67746	2.02262
ENST00000411981.1	0	0.01998	0	0	0
ENST00000376482.3	0.111714	0.180981	0.824582	0.044717	0.0314985
ENST00000446950.1	0	0	0.034614	0	0.0012075
ENST00000420330.1	0.626611	1.90633	0.899332	2.5752	0.58262
ENST00000433761.1	0	0.098068	0.0104875	0	0.198473
ENST00000433882.1	0.00654733	0.0462455	0.0203855	0.014128	0.099085
ENST00000420572.1	0	0	0	0	0
ENST00000420693.1	0.00580567	0.097117	0.0768295	0.0225125	0.0221395
ENST00000431341.1	0	0.0206125	0.0920275	0	0
ENST00000445982.1	0.00569033	0	0	0	0
ENST00000455420.1	0	0	0.142546	0	0.0075845
ENST00000432793.1	0.00754233	0	0.011086	0.029669	0.011327
ENST00000455541.1	0.00294033	0.15208	0.091355	0.63539	0.099498
ENST00000442231.1	0	0	0	0	0
ENST00000443562.1	0.086284	0.178305	0.0349335	0.293706	0.094954
ENST00000454331.1	0.007083	1.00274	0	0.0072905	0
ENST00000430373.1	0.0705903	0.0263695	0.104927	0.0194695	1.24059
ENST00000453121.1	0	0	0	0	0
ENST00000441142.1	0	0.0037045	0.006296	0	0
ENST00000430494.1	14.7724	0.04096	0.007909	0.0072565	0
ENST00000453242.1	0.0329257	2.70335	0.0445245	0.0012835	0.034721
ENST00000444870.2	0.165761	1.73562	0.70439	0.0205125	0.389508
ENST00000452153.1	0	0	0.0036295	0	0.0310105
ENST00000452395.1	0.0987603	0.0575685	0.096427	0.049259	0.21145
ENST00000531661.1	0.781538	0.424478	0.439481	0.450982	0.110806
ENST00000532992.1	0	0.007634	0	0.0049175	0
ENST00000422640.1	0.5512	0.625558	0.0657535	0.133525	0.185482
ENST00000411992.1	0	0	0	0	0
ENST00000422761.1	0.0206403	0.172822	0.17093	0.0654795	0.0506635
ENST00000530572.1	0	0	0	0	0.01691
ENST00000446840.1	0.00323767	0.0085465	0	0.043218	0.012002
ENST00000433530.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000422882.1	0.90505	2.43321	3.20945	1.83247	0.405127
ENST00000433893.1	0.00759833	0.082755	0.113171	0	0.0180515
ENST00000420583.1	0.051533	0.046723	0.0042445	0.0024605	0.0011635
ENST00000457851.1	0	0	0	0	0
ENST00000432683.1	0.005023	0.035995	0.005092	0.0101775	0.012681
ENST00000454100.1	8.11594	4.72805	3.83151	19.0121	8.46365
ENST00000455431.1	0.0215003	0.601164	0.250736	0.153913	0.159875
ENST00000421891.2	0.20559	0.193362	0.153323	0.382064	5.43375
ENST00000442242.1	0	0	0.0193245	0.0147585	0
ENST00000453011.1	2.34392	3.34086	1.70092	1.22445	0.529309
ENST00000479752.1	0.0408233	0	0.222731	0.0946715	0.103181
ENST00000468960.2	0.521236	0.725686	2.53185	0.793851	2.12213
ENST00000499112.1	0.00685633	0.135012	0.257989	0.37668	0.238359
ENST00000499475.1	0.344033	2.89976	2.20479	2.40668	0.101145
ENST00000499452.2	0.363422	0.001712	0.002946	0.009357	0
ENST00000509628.1	0	0	0	0	0.004958
ENST00000508418.1	0.00152467	10.9305	0.0410885	0	0.004791
ENST00000435840.1	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000543651.1	0	0	0	0	0
ENST00000421320.1	0	0	0	0	0.0069855
ENST00000446730.1	0	0.0075085	0.011499	0	0
ENST00000530583.1	0.0238527	0.206997	0.335174	0.283106	0.21436
ENST00000445520.1	0.502913	1.18121	1.11485	0.008443	0.405799
ENST00000432210.1	0	0	0	0	0.009936
ENST00000434872.1	2.15968	0.140597	12.7842	2.73307	4.9512
ENST00000432331.1	0.00375467	0	0.019937	0	0.0171195
ENST00000434993.1	0	0.002185	0	0.0047285	0
ENST00000444431.1	1.3411	0.460222	0.159757	0.053043	0.327765
ENST00000432452.1	2.22171	0	0	0	0.004194
ENST00000443221.1	0.0757067	0.079367	0.113155	0.236399	0.324548
ENST00000445883.1	0	0	0.0058845	0	0
ENST00000420594.1	0.0720723	0.0470455	0.0023875	0.0218665	0
ENST00000254271.4	0.000830333	0.0010415	0	0.0004275	0.031957
ENST00000432694.1	0	0	0	0.0197145	0
ENST00000455442.1	0	0	0	0	0
ENST00000454232.1	0.457417	0.506306	0.929768	0.272734	0.513856
ENST00000454474.1	0.000830333	0.0010415	0	0.0004275	0.031957
ENST00000454595.1	0	0	0	0	0
ENST00000440196.1	0	0	0	0.0058725	0
ENST00000522960.1	0.0190537	0.0297695	0.053596	0.016624	0
ENST00000519319.1	0.354871	0.0222805	0	0.027875	0.475039
ENST00000422420.1	0.133719	0	1.10237	1.11959	0.003612
ENST00000542331.1	0.0170987	0.108034	0.168418	0.136289	0.363216
ENST00000530352.1	0.00342033	0	0	0	0.005517
ENST00000433310.1	0.196409	0.027878	0.0411115	0.0088415	0.0065695
ENST00000421331.1	0.060554	0	0.010927	0.0008795	0.166412
ENST00000446741.1	0	0.017045	0.0543135	0.238594	0.189169
ENST00000444200.1	0	0	0.029656	0.007161	0.034451
ENST00000433673.1	0.0170277	0.0359285	0.289612	0.104176	0.142
ENST00000444442.1	0	0	0	0	0
ENST00000433794.1	0	0	0	0	0
ENST00000444563.1	0.162989	0.330216	0.16981	0.186436	0.150824
ENST00000453396.1	1.53573	1.21925	1.40545	3.58974	1.33988
ENST00000463076.1	0	0	0	0	0
ENST00000366253.2	0	0	0	0.719235	0
ENST00000475395.2	0	0	0	0	0
ENST00000533740.1	0	0	0.093368	0	0
ENST00000521761.1	0.187035	0	0.0052545	0	0.104583
ENST00000532530.1	0	0.0066915	0	0.020265	0
ENST00000412740.1	0.604014	0.118067	0.005485	0.0061385	1.37264
ENST00000389594.3	0	0	0	0	0
ENST00000447720.1	0.0497437	0.0456775	0.04953	0.005458	0
ENST00000434531.1	0	0	0	0	0
ENST00000445300.1	0.0167273	0.005334	0.135897	0	0.028598
ENST00000446631.1	0.278367	0	0	0	0.35094
ENST00000433321.1	0	0	0	0	0
ENST00000433442.1	0	0	0	0.992773	0
ENST00000421463.1	0.005635	0.343624	0	0	0.0053835
ENST00000420253.1	0.015965	0.023202	0.320683	0.027501	0
ENST00000433684.1	0	0	0	0	0
ENST00000541495.1	0	0	0	0.865592	0.0167425
ENST00000431143.1	0.190395	0.625671	0.13341	0.108041	0.028065
ENST00000445784.1	0.0242163	0.0917395	0.268595	0.085703	0.162786
ENST00000432474.1	0	0	0.015962	0	0
ENST00000443243.1	0.159141	0	0.109116	0	0.005232
ENST00000443364.1	9.2732	0.0066495	0.200254	0	0
ENST00000456795.1	0	0	0	0	0
ENST00000430296.1	0.164605	0.0424295	0.228899	0.138458	0
ENST00000452197.1	58.6699	174.882	139.983	83.9671	73.4866
ENST00000510640.1	0	0	0	0	0.047263
ENST00000522740.1	0	0	0	0.0065915	0
ENST00000413961.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000412751.1	0.0592463	0	0.234124	0	0
ENST00000531210.1	0	0	0	0	0
ENST00000532541.1	4.75837	20.1136	6.02011	0.27984	0.0423955
ENST00000520562.1	0.010504	0.0237865	0.00691	0.046018	0.0162205
ENST00000424730.1	1.72435	10.295	4.61881	4.14166	0.436963
ENST00000530000.1	0	0.0012255	0	0.0004435	0
ENST00000422310.1	0.0148267	0	0.025729	0	0
ENST00000432001.1	0.415641	22.6962	41.9862	0.790629	0
ENST00000421353.1	0	0	0	0	0
ENST00000433453.1	0	0	0	0	0
ENST00000420143.1	0.00400167	0.076298	0.000836	0.0093575	0.006851
ENST00000446884.1	1.19711	0	2.18403	0.0381775	0.145678
ENST00000420264.1	0	0	0	0	0
ENST00000421595.1	0	0	0.0138215	0	0.006869
ENST00000541385.1	0.00112567	0	0.588865	0	0
ENST00000443012.1	0.006885	0	0	0.012224	0
ENST00000444464.1	0.05534	0.13223	0	0.071968	0.0341665
ENST00000456685.1	10.4039	11.4698	0.598571	7.13433	0.0715175
ENST00000455354.1	0	0	0.036267	0	0
ENST00000453176.1	0.0227453	0.0998965	0.03364	0.003152	0
ENST00000500850.1	0.0159863	0.110435	0.0718995	0.047338	0.053508
ENST00000523840.1	0.848966	2.15363	1.12533	1.53785	0.584591
ENST00000511861.1	0	0	0	0.43618	0
ENST00000510772.1	0	0	0.002833	0	0
ENST00000521541.1	0	0.0982375	0	0.0155195	0.007543
ENST00000437930.1	0.02074	0	0.152678	0.409003	0.0569025
ENST00000411431.1	0	0	0.0128065	0	0
ENST00000423410.1	0	0	0	0	0
ENST00000424741.1	0	0	0	0	0
ENST00000436841.1	0.094059	0	0	0.011743	1.55705
ENST00000543321.1	0.0309967	0.068591	0.024585	0.001678	0.0547035
ENST00000434300.1	0	0	0.454119	0.151852	0.022203
ENST00000532794.1	0.103472	0.097193	0.101011	0.358685	0.153412
ENST00000456333.1	0.08535	0.172551	0.211665	0.681289	0.501365
ENST00000431165.1	0	0	0	0.108547	0
ENST00000444210.2	0.00220333	0	0.023858	0.0034325	0.0161135
ENST00000454034.1	0	0	0	0	0
ENST00000442176.1	0	0	0	0	0.0732355
ENST00000453187.1	0	25.9781	0.094216	0.0151335	0.0011325
ENST00000441185.2	0.021866	0.0008335	0.023646	0.022468	0
ENST00000498199.1	5.72479	27.2979	23.4105	19.3471	6.10803
ENST00000510420.1	0	0	0	0	0
ENST00000511993.1	0	0	0	0	0.0064945
ENST00000522762.1	0	0.571398	0	0.161822	0.18582
ENST00000412410.1	0	0	0	0	0.383972
ENST00000424510.1	0.00683167	0	0.0062045	0	0
ENST00000545631.1	0.243574	3.72365	1.1968	1.83838	8.82016
ENST00000413862.1	0.4751	0.058497	0.37217	0.0240275	0.181201
ENST00000544421.1	0.0314727	0.134784	0.265695	0.159963	0.044237
ENST00000412652.1	0	0	0	0	0.107885
ENST00000531111.1	0	0	0	0	0
ENST00000413983.1	0	0	0.0267	0	0
ENST00000411442.1	0	0	0	0	0
ENST00000412773.1	0	0	0	0.0279045	0
ENST00000532563.1	0	0	0	0	0
ENST00000544663.1	0	0	0	0	0
ENST00000447500.1	0.083949	0.152051	0.030417	0.252889	0
ENST00000434311.1	0.789867	1.18581	1.52082	0.564623	1.58028
ENST00000423663.1	0.00105933	0	0	1.81561	0.006368
ENST00000542122.1	0	0	0.00493	0.0277455	0.0034375
ENST00000446411.1	0	0	0	0	0
ENST00000433101.1	0	0	0	0	0
ENST00000421122.1	0.00737867	0	0.0379265	0.0341815	0
ENST00000400892.2	0.199404	0.209175	0.125798	0.168929	0.131211
ENST00000445201.1	0	0.008303	0.023551	0	0.0714565
ENST00000446532.1	0.00154367	0	0.0101535	0.22096	0.0036795
ENST00000435884.1	0	0	0	0	0.035989
ENST00000422574.1	0	0	0	0.0112555	0
ENST00000434674.1	0.284945	0.720727	1.58794	2.45686	0.096325
ENST00000444112.1	0	0.006094	0	0.006152	0
ENST00000432133.1	0.00430033	0	0	0.009526	0
ENST00000434783.2	0	0	0	0	0
ENST00000478366.1	0	0	0	0	0
ENST00000513940.1	0	0	0	0	0
ENST00000512730.1	0	0	0.00654	0	0
ENST00000511520.1	0.0379957	0	0.010896	0	0
ENST00000535720.1	0.0133203	0.004038	0	0.008041	0.0050975
ENST00000522531.1	0	0	0	0	0
ENST00000413510.1	0.0141187	0.050394	0.064217	0	0.0120765
ENST00000533300.1	0	0	0	1.8398	0.167768
ENST00000545400.1	0	0	0	0.006278	0.226733
ENST00000414962.1	6.50522	4.77885	12.7276	2.63132	9.97785
ENST00000521563.1	0.197623	0.300571	0.737583	0.2587	0.0421705
ENST00000436500.1	0	0	0	0.0324725	0
ENST00000437831.1	0	0.915739	0.344308	0	0.33304
ENST00000545642.1	0	0	0	0	0
ENST00000449931.1	0.00754167	0	0.0130845	0.228854	0.02777
ENST00000423311.1	0.015032	0.899876	0.163115	0.0893565	0.004491
ENST00000413994.1	0	0	0	0	0.110506
ENST00000448600.1	0.00151233	0	0	0	0
ENST00000411453.1	0.00999533	0.009232	2.29732	0	0.111739
ENST00000544553.1	6.29937	0.441102	2.22267	0.10551	0.509841
ENST00000545884.1	0	0	0	0	0
ENST00000435411.1	0	0	0	0.127476	0
ENST00000436742.1	0	0	0.020944	0.0049425	0.007119
ENST00000530033.1	0.112567	0.200041	0.0316385	0.0451295	0.173462
ENST00000544674.1	0.0486457	0.006532	0.067181	0.045236	0.039519
ENST00000447511.1	0	0.001192	0.066484	0.0024065	0
ENST00000412640.2	0	0	0	0.007557	0
ENST00000446301.1	0.0252187	0.055213	0	0	0
ENST00000448963.1	0.010551	0.0056125	0	0.0006025	0.001272
ENST00000422343.1	0	0	0.0310725	0	0
ENST00000434443.1	0.00152267	0.002129	0	0	0
ENST00000446543.1	0	0	0	0	0
ENST00000421254.1	0.0960823	0.0990835	0.211726	2.31032	0.097296
ENST00000435895.1	0.001659	0	0	0.0095545	0.024802
ENST00000420044.1	0	0	0.149744	0.0195505	0.0133265
ENST00000421375.1	0	0	0	0	0
ENST00000444123.1	0	0	0	0	0
ENST00000433475.1	0	0	0.008721	0.0237895	0.016289
ENST00000444244.1	0	0.061545	0	0.0286195	0
ENST00000432265.1	0	0	0.222008	0	0
ENST00000443034.1	0	0	0	0.327031	0
ENST00000432386.1	0.142626	0	0.027751	0	0.046671
ENST00000447972.2	0	0	0.0590995	0	0
ENST00000454056.1	0	0	0	0	0
ENST00000430098.1	0	0	0	0	0
ENST00000466156.1	0	0	0	0	0
ENST00000501730.1	0.0131343	0.019854	0.234699	0	0.0034805
ENST00000500520.1	0.00738633	0.0055505	0.005282	0.006609	0
ENST00000523510.1	0	0	0.125509	0.041988	0
ENST00000510200.1	0	0.005172	0	0	0.0094725
ENST00000415820.1	0.012514	0	0	0	0
ENST00000522300.1	0.00358067	0	0	0	0.004142
ENST00000427920.1	0	0	0	0	0
ENST00000366187.2	0.502913	1.18121	1.11485	0.008443	0.405799
ENST00000438810.1	0.662643	2.12816	0.0065015	0.688846	0.0128765
ENST00000533311.1	0.0158097	0.361283	0.173097	0.12174	0.35814
ENST00000412311.1	0	0	0	0	0
ENST00000437721.1	0.0159347	0.0025935	0.004648	0.0111935	0.0162295
ENST00000425742.1	0.853192	3.46513	0.815407	1.60221	0.125332
ENST00000413763.1	0	0.0039805	0	0	0.0237835
ENST00000412553.1	0.00382133	0	0.0794745	0.02086	0.0983145
ENST00000435301.1	0	0	0.006165	0	0
ENST00000412674.1	0	0	0	0	0
ENST00000424774.1	0.210241	0.005137	0.569713	0	0.0714415
ENST00000400430.2	0	0	0.023784	0	0.0250495
ENST00000424895.1	0.083205	0.0637005	0.0298895	0.156602	0.155446
ENST00000544685.1	0.315342	2.09401	1.94922	1.46595	0.269375
ENST00000447643.1	0.0614807	0.145206	0.093524	0.0913155	0.05055
ENST00000446433.1	0	0	0	0	0
ENST00000435785.1	0.0171927	0.264766	0.129545	0.047749	0.0661
ENST00000422475.1	0	0	0	0.00246	0
ENST00000542265.1	0.42353	3.6469	4.63166	2.40109	6.80589
ENST00000434575.1	0	0	0	0	0
ENST00000458654.1	0	0	0	0	0
ENST00000433486.1	0	0	0	0	0
ENST00000457565.1	0	0	0	0	0
ENST00000445586.1	0.100773	0.422537	0.777118	0.330785	0.02792
ENST00000456355.1	0.0391223	0.015169	0	0.0195685	0.0042095
ENST00000457686.1	0.0386957	0.563352	0	1.14292	0.98053
ENST00000444232.2	1.77728	14.4652	2.40735	1.66711	3.48498
ENST00000502951.1	0	0	0.048157	0.03442	0.0459235
ENST00000500410.1	0.00829067	0.01866	0.0760775	0.617318	4.87969
ENST00000524610.1	0	0.0066315	0	0	0
ENST00000512752.1	0	0	0	0	0
ENST00000512873.1	0	0	0	0.07668	0.0144525
ENST00000510211.1	0	0	0	0.010054	0
ENST00000510332.1	0	0	0.110148	0	0
ENST00000333482.4	0.016679	0	0.15372	0.33009	0.0828805
ENST00000414621.1	0.0245867	0.064527	0.161201	0.161073	0.0614985
ENST00000521101.1	0.00822567	0	0	1.72043	0.004629
ENST00000510453.1	0.0728977	0	0	0.105034	0
ENST00000523884.1	0.136112	0.018988	0.119174	0.145593	0.127792
ENST00000534653.1	0	0	0	0	0
ENST00000522674.1	0.0344233	0	1.59231	0.007258	0
ENST00000425632.1	0	0	0	0	0
ENST00000426963.1	0	0	0	0.017849	0
ENST00000449711.1	0	0.030571	0	0	0.0113365
ENST00000424422.1	0	0.013287	0.059113	0.041824	0
ENST00000520375.1	0	0	0	0	0
ENST00000435312.1	0.639399	1.22237	0.0061385	0.158263	0
ENST00000424664.1	0	0	0	0	0
ENST00000412685.1	4.06231	7.17382	8.34511	5.25245	8.7343
ENST00000520496.1	0	0	0	0	0
ENST00000436764.1	7.37969	46.5765	18.1053	12.0976	18.4335
ENST00000423575.1	0.00568333	0	0	0.172433	0.002099
ENST00000435554.1	0	0	0	0.01862	0
ENST00000436885.1	0.064688	0.069627	0.198985	0.0576845	0.130653
ENST00000543486.1	0.0100543	0.215224	0.100686	0.079711	0.0456845
ENST00000458302.1	0.0916583	0.224686	0.078705	1.03685	15.9231
ENST00000459633.1	0.002888	0.0029935	0	0	0.0292015
ENST00000421034.1	0.0223837	0	0	0.0024375	0.022687
ENST00000447775.1	0.0327687	0.0529955	0.078437	0.150285	0.055138
ENST00000457213.1	0	0	0	0	0
ENST00000432045.1	4.26482	0.0611665	0.868947	1.86421	0.171749
ENST00000446686.1	0	0	0	0	0
ENST00000420187.1	0	0	0.019337	0	0
ENST00000444266.1	0	0	0	0	0
ENST00000431077.1	0	0	0	0	0
ENST00000444001.2	0	0	0	0	0
ENST00000455121.3	0.0875107	0.030723	0.036465	0.357395	0.0037955
ENST00000512521.1	0	0	0	0	0
ENST00000525952.1	0.0469973	0.0080465	0	0.040393	0
ENST00000512642.1	0.0171183	0.938514	0.792474	0.2218	0.292331
ENST00000535511.1	0	0.0046905	0	0.013543	0
ENST00000415842.1	0.005874	0.382385	0.0433865	0	0.166829
ENST00000510343.1	0	0	0.325988	0	0
ENST00000534543.1	0	0	0	0	0
ENST00000523895.1	0.0928063	0.329764	0.440483	0.280908	0.102108
ENST00000532002.1	0	0	0	0	0.0483145
ENST00000520023.1	0.077916	0.221496	0.266288	0.359861	0.310823
ENST00000522685.1	0	0	0	0	0
ENST00000532123.1	0	0	0	0	0
ENST00000414995.1	0	0	0	0	0
ENST00000533575.1	0	0	0	0	0
ENST00000521596.1	0	0	0.011035	0.019458	0.030867
ENST00000423223.1	18.637	7.37327	12.0802	0.834372	0.01036
ENST00000437864.1	0	0.024912	0	0.161036	0
ENST00000532365.1	0.125473	0	0	0	0
ENST00000520386.1	0	0	0	0.0041565	0
ENST00000424675.1	0.020043	1.38855	0.777704	0.958119	0.058458
ENST00000531155.1	0.0193403	0	0	0.0075335	0.021332
ENST00000435444.1	0	0	0	0	0
ENST00000531276.1	0.019435	0.008012	0.041572	0.069549	0.008645
ENST00000445003.1	0.016237	0.0074165	0.0254965	0.0019055	0
ENST00000421166.1	0	0	0.0362965	0	0
ENST00000457224.1	0	0	0	0	0
ENST00000458555.1	0.0167067	0.022943	0.146499	0.48436	0.123815
ENST00000432056.1	0	0	0.0157975	0	0.0049095
ENST00000468356.1	0	0	0	0	0.452545
ENST00000417910.1	0	0	0	0	0
ENST00000416700.1	0.025202	0.005085	0.0043605	0.241816	0
ENST00000523301.1	0	0	0	0.447184	0
ENST00000511322.1	0.0534697	0.009477	0.104935	0.169223	0
ENST00000525963.1	0.00735433	0.0314865	0.267707	0.796253	0.005798
ENST00000523422.1	0	0	0	0	0.0937595
ENST00000511443.1	0	0	0	0	0
ENST00000415611.1	3.05579	3.21023	1.51514	3.06455	3.13635
ENST00000414401.1	0.196231	1.2328	0.060338	2.69228	0.0698585
ENST00000523664.1	0.042949	0	0.043215	0.0018425	0
ENST00000427953.1	0.042612	0.576816	0.273608	0.364414	0.0251505
ENST00000535764.1	0	0	0.0962185	0.0735365	0.0216665
ENST00000523785.1	0	0	0	0	0
ENST00000438722.1	0.001659	0	0	0.0095545	0.024802
ENST00000425412.1	6.23927	3.47945	2.80849	1.78641	1.33777
ENST00000412102.1	0.0182873	0	0.0929775	0	0.0095625
ENST00000545202.1	0	0	0.001902	0.0033935	0.0121605
ENST00000522575.1	0.00704733	0	0	0	0.0019175
ENST00000414885.1	0.050455	0	0.477188	0	0
ENST00000533344.1	0	0	0	0	0
ENST00000520034.1	0.20559	0.193362	0.153323	0.382064	5.43375
ENST00000534675.1	0.011145	0.010541	0.010031	0.044667	0.0222585
ENST00000520155.1	0	0	0	0	0
ENST00000436423.1	0	0	0	0	0
ENST00000425775.1	0.502913	1.18121	1.11485	0.008443	0.405799
ENST00000413796.1	0	0.010916	0	0.011802	0
ENST00000425896.1	0	0	0	0.0063995	0.0561175
ENST00000436786.1	0.299864	0	0.0207075	0.218518	0.018899
ENST00000543387.1	0	0	0	0	0
ENST00000434245.1	0.00960733	0.0462045	0.186409	0	0.172218
ENST00000530198.1	0.439972	0.328068	0.12008	0.003565	0.739716
ENST00000433035.1	0.00964433	0.073854	0.57953	0.199271	0.0732555
ENST00000435697.1	0.0567947	0	4.36522	0.0139125	0.03596
ENST00000434487.1	0	0	0	0	0
ENST00000421298.1	0.0812397	0.144124	0.76418	0.237862	0.16478
ENST00000444046.1	0	0	0.036267	0	0
ENST00000432067.1	0	0	0	0	0
ENST00000456146.1	0	0	0	0	0
ENST00000457477.1	0	0	0	0	0
ENST00000445498.1	0.0329257	2.70335	0.0445245	0.0012835	0.034721
ENST00000420186.2	0.000490333	0	0	0.001135	0
ENST00000455299.1	0	0	0	0.323738	0
ENST00000501400.1	0.000689667	0.0232435	0	0	0.012403
ENST00000524643.1	0.000889667	0	0.0020985	0.0110125	0
ENST00000536743.1	0	0	0.010539	0	0.0330155
ENST00000428932.1	0.0193433	0	0.019535	0	0.326094
ENST00000536864.1	0.00552567	0.0273625	0.002461	0.0104375	0.802196
ENST00000523554.1	0	0	0	0.039219	0.0102655
ENST00000510244.1	0.83103	0.017774	1.35763	0.16341	0.504841
ENST00000524885.1	0	0	0	0	0
ENST00000427722.1	0	0.104941	0.080773	5.38541	0.106194
ENST00000535533.1	0	0.0153315	0.233245	0.209564	0
ENST00000500662.2	0.500968	0.482364	0.120491	0.592129	0.306756
ENST00000413202.1	24.2586	46.7065	18.5499	5.76771	4.46256
ENST00000439943.1	0.356525	0.592967	1.19178	0.685966	1.37138
ENST00000414654.1	0.049846	0	0	0.004998	0.22068
ENST00000416930.2	0.00272733	0.02034	0	0	0.0102465
ENST00000402410.2	0	0	0	0	0
ENST00000437523.1	0.00345933	0	0.023559	0.253448	0
ENST00000414896.1	0	0	0.0600445	0	0.0093865
ENST00000532387.1	0.048728	0.12069	0.0036305	0	0.0975885
ENST00000449986.1	0	0.201321	0.049607	5.13522	0.011121
ENST00000437621.2	0.344728	0.196118	0.145287	0.135051	0.673283
ENST00000400353.2	0.417331	1.07505	0.009953	0.266716	0.778441
ENST00000435466.1	0.266736	0	0.081154	0.848248	0.157983
ENST00000434256.1	0	0	0	0	0
ENST00000448897.1	0.097844	0	0.722037	0	0.0523525
ENST00000421067.1	0.00552633	0	0	0.0050735	0.016068
ENST00000457125.1	0	0.154332	0	0	0
ENST00000433167.1	0.0115907	0	0	0	0
ENST00000458577.1	0	0	0	0	0
ENST00000456036.1	0	0	0	0	0
ENST00000458698.1	2.77866	6.66481	14.4195	20.3751	8.04051
ENST00000444178.1	0	0	0	0.100609	0
ENST00000455068.1	0.00300033	0	0	0	0
ENST00000503710.1	0	0	0	0	0
ENST00000514600.1	0	0	0.0020695	0	0
ENST00000417800.1	0.056023	0.031116	0	0.216944	0
ENST00000512301.1	0.835212	1.12006	0.842189	0.547266	0.725179
ENST00000500322.1	0.301339	0.0294445	0.0188875	0.0197205	0.60129
ENST00000501653.1	0.442139	0.0811765	0.0740255	0	1.07649
ENST00000511465.1	0.0317383	0.029765	0.070026	42.1844	0.104188
ENST00000535544.1	0	0	0	0.0154885	0.008101
ENST00000415754.1	0	0	0	0	0
ENST00000415875.1	0	0	0	0	0
ENST00000359760.5	0.149983	0.400429	0.129521	0.005991	1.03829
ENST00000438623.1	0	0	0	2.46413	0
ENST00000424345.1	0.539634	0.511589	1.10732	4.48194	0.0143125
ENST00000423256.1	0	0	0	0.23427	0
ENST00000424587.1	1.91763	11.705	1.33511	1.24696	0.205421
ENST00000447577.1	5.65039	15.8808	2.80383	16.3151	3.19794
ENST00000542078.1	1.08284	3.95543	0.459428	0	0
ENST00000530099.1	0.0758977	0.004336	0	0.0512115	0.349086
ENST00000446246.1	0	0.0058195	0.0732295	0	0
ENST00000458346.1	2.33927	11.8173	49.3652	0.402249	0.730946
