filename,NHEK,HMEC,AG04450,K562,MCF7,HUVEC,BJ,HSMM,HELAS3,GM12878,NHLF,H1HESC,A549,SKNSHRA,HEPG2,CSHL_WholeCell_LPA+-_15CellLines
ENST00000419382.1,0.138914,0.116023,0.0785425,0,0.087962,0.149952,0.10482,0.142668,0.171285,0.039098,0.143961,0.022171,0.166584,0,0.105166,
ENST00000417083.1,0.591858,0.451856,1.65855,1.85784,1.32109,0.980622,1.58928,0.747663,0.408084,4.92397,1.16275,2.22943,2.16737,3.737,0.233972,
ENST00000508570.1,0.009391,0,0.0019405,0.001755,0.016063,0.010374,0.000807,0.019887,0.134579,0.0139255,0,0.003896,0.0180535,0.0335485,0.148197,
ENST00000506392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000419272.1,0,0,0,0,0.0182545,0,0,0,0.001315,0,0,0,0.057131,0,0,
ENST00000527083.1,0.00412933,0,0,0.003355,0,0.02304,0.0030325,0,0.005947,0.006285,0.007254,113.777,0.0078985,0,0.0068365,
ENST00000418062.1,0,0,0,0.0184905,0,0.0048865,0,0,0.0385125,0.169372,0.0031685,0.0819265,0.0347985,0.0906,0.052686,
ENST00000538094.1,0.000639667,0.001984,0,0,0.016623,0.0276475,0.0023655,0.0011045,0.142729,0,0.0032965,0.0330705,0.004772,0.0024465,0.0906805,
ENST00000429292.2,0.0175693,0.006757,0.006211,0.010496,0,0.0209795,0.003204,0.0161115,0.0240235,0.0036835,0.00665,0.0061885,0.006147,0.0078285,0.0401865,
ENST00000508581.1,7.40617,1.30136,0,0,0.044011,0,0,0,0.014961,0,0,0,0,0,0.0210025,
ENST00000518261.1,0,0,0,0,0,0,0,0,0,0.044486,0,0.136138,0,0,0,
ENST00000528183.1,0.0573117,0,0,0,0,0,0,0,0,0,0,0.0079785,0,0.0087265,0,
ENST00000471719.1,0.0260333,0,0.0029775,0.108388,0,0,0,0,0.009296,0.310459,0,0,0.003492,0,0.0410485,
ENST00000482609.1,0.001101,0,0.0033145,0,1.91255,0,0.0050135,0.0003505,0,0.0013375,0.0002965,0.015588,0.0065685,0.0004275,0,
ENST00000506293.1,0.00753833,0,0,0,0,0.0056685,0.004074,0.154639,0,0,0,0,0,0.013332,0,
ENST00000505083.1,0,0,0.0015385,0.004687,0.0384295,0.00232,0,0,0.004386,0,0,0.0194975,0.0126315,0.010353,0,
ENST00000528194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000429095.1,0.00706067,0,0.0171955,0.010145,0.034145,0.0346635,0.0032185,0,0,0.018767,0.012668,1.35594,0.0278175,0.095525,0,
ENST00000509450.1,0,0,0,0.002199,0,0,0,0,0,0,0.039859,0,0,0,0,
ENST00000509461.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000506292.2,0.0114993,0,0,0,0,0,0,0,0,0.010888,0,0.022672,0,0.0021645,0,
ENST00000371639.3,0.0498427,0.06875,0.757459,0.143252,0.268819,0.633259,0.437297,0.368267,4.75148,0.000884,0.470705,0.289775,3.10597,4.98043,8.0188,
ENST00000450709.1,0.00190233,0,0.0085315,0.0411065,0.002897,0.015047,0.013989,0.035631,0.171424,0.110792,0,0,0.017891,0.0528945,0.150836,
ENST00000518063.1,0,0,0,0,0,0,0,0,0,0.001295,0,0,0,0,0.001202,
ENST00000508031.1,0.00139567,0,0,0,0.0072345,0,0,0,0,0.007128,0,0.004386,0,0,0.002143,
ENST00000451809.1,0.763266,1.45892,15.3941,0.002726,0,9.35961,11.1129,4.84159,1.22435,0.000968,19.0585,0.355403,0.818485,13.5094,7.96477,
ENST00000507172.2,0,0,0,0.0185255,0.039611,0,0,0,28.0846,0,0,0.0278515,0,0,3.9787,
ENST00000529096.1,0.381719,0.051353,0.254999,0,0.0174175,0,0.000812,0.0420305,0.18328,0.769371,0.10099,0.242445,0.111089,0.794575,1.71244,
ENST00000509010.1,0,0,0,0,0,0,0,0,0.008817,0,0,0,0,0.007551,0.0070785,
ENST00000509252.1,0.72423,1.37408,1.16778,3.22612,2.71547,5.35159,2.15071,1.80003,2.80341,1.18919,1.01278,4.65548,3.64193,3.51281,4.83937,
ENST00000452909.1,0,0,0,0,0,0,0,0,0,0,0,0.008884,0,0.0039945,0,
ENST00000509494.1,0,0,0,0.001631,0.0046595,0,0,0,0.0110865,0,0,0,0.0014415,0.0018465,0.029776,
ENST00000294854.8,0,0,0.001137,0,0,0,0.001184,0,0,0,0,0,0,0,0,
ENST00000508174.1,0,0,0,0.0026565,0,0,0,0,0,0,0,0.0014485,0,0.0011075,0,
ENST00000519185.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000409172.3,0.000531667,0.00753,0.126941,0,0,0.0107705,0.226637,0.097952,0.0047435,0,0.180198,1.4433,0.0073945,0.558024,0.0053475,
ENST00000540909.1,0,0,0,0,0,0.016843,0,0.005571,0,0.0029155,0.0150665,77.2387,0,0,0,
ENST00000430908.2,0.007505,0,0.0132845,0,0,0,0,0,0,0.129545,0,0,0.025094,0.013593,0,
ENST00000509065.1,0.0553777,0.004319,0.703029,0.39239,2.2397,1.03291,0.803837,0.003441,2.26804,2.5998,0.128478,2.93438,0.579376,2.01935,3.87333,
ENST00000508097.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000509098.1,0,0,0,0,0,0.113543,0,0,0,0,0,0,0,0,0,
ENST00000458080.1,0.169825,0.016216,0.168686,0.385295,0.652784,0.029967,0.248472,0.0294,0.309992,0.262163,0.0605695,0.191355,0.197044,0.174521,0.309339,
LncRNA_Txid,,,,,,,,,,,,,,,,
ENST00000287968.8,11.4406,6.22955,26.3956,15.6015,48.3135,23.6754,30.8268,10.2861,22.7893,1.67234,18.925,6.71546,31.8045,36.0579,21.5556,
ENST00000523090.1,0,0,0,0,0.012148,0,0,0,0.007061,0.0131715,0,0,0.0166895,0,0,
ENST00000512090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000524190.1,2.62686,0.781376,3.51281,3.00162,5.79445,1.81421,2.77984,0.898006,2.94006,8.30656,0.73559,3.64013,4.11933,3.91716,2.197,
ENST00000427280.1,2.5862,1.07867,1.10565,2.59006,0.649536,0.394606,0.38941,0.704952,0.320974,1.4787,0.916635,0.875279,1.94185,0.595239,1.03395,
ENST00000449181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000514290.1,0,0,0,0.017533,0,0,0,0,0,0,0,0,0,0,0,
ENST00000537280.1,0,0,0,0,0,0,0,0,0,0,0,0.187004,0,0,0,
ENST00000536191.1,0.00186467,0,0,0.0402835,0,0,0.0043405,0,0,0.010193,0,0.0265115,0,0.000919,0.00088,
ENST00000439270.1,0,0,0,0.0095235,0,0,0,0.0125445,0.132827,0.003852,0,0,0.0017675,0.04047,1.56943,
ENST00000438181.1,0.075347,0.011342,0.0065695,0,0,0.025592,0,0.012093,0,0,0,0,0,0.0063285,0,
ENST00000449071.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000527490.1,0.0404183,0.010925,0.235534,0.296413,0.085575,0.289246,0.157252,0.344127,0.139811,0.464106,0.594291,0.375684,0.0530255,0.31699,0.0895995,
ENST00000514180.1,0.0136513,0.044557,0.200386,0,0.034959,0.012642,0.160894,0.177113,0.0193785,0,0.440792,0.0537005,0.66155,0.227141,0.007077,
ENST00000538380.1,0.030214,0.001392,0.0300355,0,0.0751275,0.001021,0.0150305,0.003025,1.50703,0.024802,0.01359,0.228897,1.04078,0.024788,0.384346,
ENST00000428391.1,0,0,0,0,0,0,0,0,0,0,0,0,0.009554,0,0,
ENST00000527161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000429151.1,0,0,0.038298,0,0,0.006909,0,0.005898,0,0,0,0,0,0,0,
ENST00000518570.1,0.00271033,0,0.011044,0.222326,0.192979,0.040112,0.005227,0.0174745,0.0629095,0.0410645,0,0.082643,0.0046085,0.014468,0.0493,
ENST00000504050.1,0,0,0.0044295,0.0137665,0,0,0,0,0.004619,0,0,0,0,0,0,
ENST00000538062.1,0.00175867,0,0.0287015,0.121886,0.043655,0.019728,0.0131645,0,0.230989,0.0299265,0.044761,0.179967,0,0.140253,0.954306,
ENST00000418393.1,0.16529,0.005024,0.114597,0,0.5273,0,0.059746,0.002797,3.5129,0.0294435,0.0331715,0.0101815,0.102279,0.0055675,0.376572,
ENST00000417281.2,0.827661,0.94328,0.772453,7.33775,2.20761,1.04537,0.745867,0.967659,4.54307,2.95886,1.76237,2.63948,1.48083,2.46467,5.78721,
ENST00000439182.2,0,0,0.003847,0.011684,0,0,0,0,0.197196,0.054857,0,0.306887,0.031148,0.0993645,0.109531,
ENST00000517371.1,25.1772,19.6717,26.194,21.629,20.0359,22.2122,20.8914,31.1284,26.9028,17.7794,25.9222,31.2066,20.5266,19.0508,13.5091,
ENST00000504182.1,0,0,0,0,0,0,0.0091975,0,0,0,0,0,0,0,0,
ENST00000503093.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000419361.1,0.00707333,0.007418,0.292226,0.118448,0.103607,0.471507,0.336237,0.204466,0.213496,0.124212,0.180197,0.375974,0.159277,0.553927,0.969979,
ENST00000439095.1,0,0,0.003867,0,0,0,0.005314,0,0.002179,0,0,0,0,0,0,
ENST00000506250.1,0.00753833,0,0,0,0,0.0056685,0.004074,0.154639,0,0,0,0,0,0.013332,0,
ENST00000506492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000528151.1,0,0,0,0.183482,0,0,0,0,0,0.022261,0,0.0123835,0,0,0,
ENST00000419251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000418041.1,0,0,0,0,0,0,0,0,0.004941,1.30797,0,0,0,0,0,
ENST00000505051.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000519692.1,0.01776,0.261794,0.284748,0.006037,0,0.391006,0.409304,0.279848,0.002775,0.372324,0.182803,0.0208985,0.00559,0.782995,0.0158505,
ENST00000504060.2,0.0457973,0.006249,0.049258,0,0.0218255,0,0.035965,0.002609,0.003567,0,0.014839,0.0037765,0.0082405,0.103037,0,
ENST00000539294.1,25.1772,19.6717,26.194,21.629,20.0359,22.2122,20.8914,31.1284,26.9028,17.7794,25.9222,31.2066,20.5266,19.0508,13.5091,
ENST00000417084.1,0.001392,0,0.009777,0,0.0044845,0,0,0.0163205,0.061705,0.0051125,0,0,0,0.0074355,0.0059495,
ENST00000507361.1,0.021232,0,0.0091965,0,0.004317,0,0.047076,0,0.114796,0,0,0,0,0.219266,0.0414455,
ENST00000519461.1,0,0,0.000767,0,0.000688,0.0042565,0.002833,0,0.0007735,0,0.0013205,12.4743,0,1.70847,0,
ENST00000419394.1,0.148401,0.048702,0.201239,1.12373,0.312977,0.125128,0.110102,0.0087305,0.4302,0.212379,0.024152,0.107135,0.471793,0.278913,1.1412,
ENST00000429074.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000509671.1,0,0,0.0044295,0.0137665,0,0,0,0,0.004619,0,0,0,0,0,0,
ENST00000507251.1,1.39165,0.976,1.73149,1.74328,4.40787,2.42822,2.08256,3.03188,11.0245,2.94054,1.59512,6.08526,1.60732,2.86814,5.9946,
ENST00000506041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000529031.1,0.721137,0.960867,1.14156,2.13921,0.806959,0.913818,1.20011,0.625252,5.27533,1.33146,0.291013,1.13603,1.73062,2.03666,3.30207,
ENST00000519241.1,0.000557,0,0,1.46266,0.000897,0.001525,0,0,0.001821,0.0008795,0,0,0,0,0.0018985,
ENST00000518031.1,0,0,0,0.01868,0,0.0209765,0.0245235,0,0,0,0,0,0.011937,0.0103935,0.0179855,
ENST00000429096.1,0.008261,0,0.0047615,0,0.039141,0.0033865,0.049135,0.0074735,0,0.004073,0.0026875,0.0187095,0.0126405,0.0581795,0,
ENST00000508241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000507031.1,0.116941,0.368233,0.275256,0.152338,0.24547,0.565375,0.262896,0.473001,0.959477,0.202613,0.493894,0.368495,0.368807,0.7305,1.31599,
ENST00000508362.1,0.0290443,0.007146,0.0281095,0.008613,0.0017545,0.0404885,0.033741,0.019504,0,0.0319405,0.0081555,0.026332,0.012265,0.0981255,0.01873,
ENST00000507152.1,0,0,0,0,0.0128805,0.010794,0,0.009026,0,1.80674,0,18.2487,0.0028485,0,0,
ENST00000518042.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095295,0,
ENST00000450809.1,0.0231957,0,0.0162045,0.0067985,0,0.0305005,0.0067255,0.0835515,0.188141,0.127858,0,0.04254,0.0029415,0.0154545,0.25612,
ENST00000518163.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000419064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000508010.1,0,0,0,0,0,0.158913,0,0,0,0.0067195,0,0,0,0.0241175,0.028408,
ENST00000506195.1,0,0,0,0.0041485,0,0,0,0,0,0,0,0.013289,0,0,0,
ENST00000506172.2,0.012802,0.003973,0.02879,0.0130445,0.156181,0.0476445,0.0141305,0.0064205,0.141554,0.032023,0.242018,0.0459025,0.0663195,0.240552,0.178591,
ENST00000419196.1,0.109756,0.008768,0,0,0,0,0,0,0.0213755,0.255331,0,0.0105975,0.106125,0,0,
ENST00000508263.1,0,0,0,0,0,0,0,0,0.0881155,0,0,0,0,0,0.064775,
ENST00000518064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000508021.1,1.66793,0.891828,0.017813,0.0395915,0.243428,0.0831185,0,0.006032,0.771675,0.219971,0.0132085,0.895394,0.047387,0.006247,1.73935,
ENST00000509473.1,0,0,0,0,0,0.018035,0.133779,0.0097515,0.00734,0,0.01299,0.02498,0.108627,0,0,
ENST00000409054.1,24.2586,17.3202,46.4132,46.7065,6.06588,72.026,47.9827,36.2717,18.5499,5.76771,27.8649,4.46256,24.7216,6.5872,17.9562,
ENST00000509363.1,0,0,0,0.358818,0,0,0,0,0.0407,0,0,0,0.0050365,0,0.0824055,
ENST00000519043.1,5.72479,3.23711,6.43793,27.2979,12.1285,5.04955,4.34063,3.52149,23.4105,19.3471,3.67101,6.10803,7.35322,4.25999,12.8931,
ENST00000518086.1,0.140236,0.067299,0.259149,0,0.0106615,0.222221,0.0172475,0.0081935,0.0135835,0.002611,0.107801,0,0.055857,0,0.0454555,
ENST00000509275.1,0.025006,0,0.10113,0.277696,0.140151,0.0451625,0.0056415,0.052929,0.0764685,0.004166,0.0674795,0.0765715,0.0946515,0.876811,0.0034325,
ENST00000519197.1,0.021832,0.063854,0,0.0257175,0,0,0,0,1.47678,0,0,0,0.0042315,0.008853,0.183951,
ENST00000489090.1,0,0,0,0.0026595,0.0047105,0,0.003707,0.048664,0.0051765,0,0,0.039853,0.0099455,0,0,
ENST00000261406.6,15.0419,13.5005,14.6907,17.598,13.0431,12.3555,13.8109,7.29237,31.7948,10.9367,14.5131,16.0403,19.7383,8.14016,14.3676,
ENST00000388909.4,0,0,0,0,0,0,0,0.008734,0,0,0,0,0,0,0,
ENST00000509088.1,0.0235053,0.016833,0.0152235,5.41132,0.0051725,0.0409045,0.0140065,0.0099265,0.012281,0.131721,0,0.044679,0.0359015,0.184129,0.0266575,
ENST00000458180.1,0.051739,0.042978,0.0056495,0.0439415,0.134675,0.01612,0.0130035,0.29419,0.026439,0.210702,0.0787065,0.0435705,0,0.025323,0.01765,
ENST00000469070.1,0.245982,0.030333,0.10744,0.659935,0.662527,0.303229,0.180958,0.062473,0.837821,0.501355,0.0892365,0.382317,0.362062,0.571984,0.647616,
ENST00000436290.1,0,0,0,0.004432,0.028853,0,0,0,0.4842,0.555129,0.0161825,0,0.107662,0.017368,0.151728,
ENST00000458070.1,0,0.010262,0,0,0.02296,0,0,0.250038,0,0.36635,0.0035735,0,0,0,0,
ENST00000446091.1,0,0,0,0,0,0.00688,0,0,0,0,0,0,0,0,0.0237665,
ENST00000244906.6,0,0,0,0.012805,0.013693,0,0.003491,0,0.100313,0.573365,0,0.008008,0.115755,0.015865,0.145355,
ENST00000425290.1,0.0430617,0.017854,0.008606,0.0246005,0.0681385,0,0.0938995,0.06788,0.0671505,0.448631,0.011344,0.0035965,0.0552245,0.0099045,0.026017,
ENST00000436180.1,6.50756,3.25664,2.97004,15.1307,5.30537,4.56521,3.4146,2.50069,9.24442,4.54318,1.39417,8.88207,6.56476,9.421,12.7233,
ENST00000447070.1,0.828719,0.743675,0.417029,4.30614,3.78844,1.13247,0.489386,0.921058,3.07739,1.84079,0.640367,1.42571,3.7116,3.28794,4.67373,
ENST00000546180.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000523190.1,7.64413,5.70614,6.41236,15.3683,37.5923,10.5997,6.32044,4.06892,20.2801,20.5861,2.70053,13.23,21.1169,10.2467,11.8774,
ENST00000449270.1,0.0102517,0,0,0,0.0040945,0,0,0,0,0,0,0,0.047537,0,0,
ENST00000523080.1,0.161538,0.011475,0.223378,3.50279,0.422745,0.29204,0.223944,0.0137655,0.305721,0.0998245,0.036199,0.0827985,0.0837045,0.402562,0.312986,
ENST00000438380.1,0.018762,0.013273,0.036155,0.101252,0.150823,0.0048235,0,0.0070295,0.091704,0.007066,0,0.0600405,0.120947,0.065273,0.041584,
ENST00000501190.1,0.00881233,0.015326,0.0172455,0.0075475,0.132029,0,0.009163,0.024337,0.0042285,0.014652,0.0072625,0.001294,0.016124,0.015574,0.0219325,
ENST00000428590.1,0,0,0.0213565,0,0,0,0.024068,0,0,0,0,0.0106605,0,0.0494995,0.003124,
ENST00000437060.1,0.004825,0,0.0059055,0,0.014729,0,0,0,0.032412,0,0,0,0,0,0.121637,
ENST00000425081.1,4.27165,5.37372,5.27405,5.8682,8.29371,4.51356,3.65731,6.92244,11.4349,4.9139,3.93938,9.82158,16.5758,12.3545,6.4834,
ENST00000437181.1,0.00232933,0,0.0117805,0,0.0051395,0,0.0111665,0.00142,0.008642,0,0,0.023639,0.0334285,0.006263,0.018893,
ENST00000524070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000428480.1,0,0,0.0034585,0,0.0065925,0,0.0555775,0.178916,0,0,0.102964,0.002287,0.003248,0,0,
ENST00000427391.1,0.000436,0,0.003304,1.75264,0.483036,0.034622,0.011394,0.0599805,1.17389,1.23544,0.002814,1.89249,0.068118,0.043444,0.719842,
ENST00000437071.1,0.591858,0.451856,1.65855,1.85784,1.32109,0.980622,1.58928,0.747663,0.408084,4.92397,1.16275,2.22943,2.16737,3.737,0.233972,
ENST00000437290.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000418690.1,0.00316267,0,0.0032305,0,0,0,0,0,0,0,0,0,0.005955,0,0,
ENST00000480904.2,5.72479,3.23711,6.43793,27.2979,12.1285,5.04955,4.34063,3.52149,23.4105,19.3471,3.67101,6.10803,7.35322,4.25999,12.8931,
ENST00000438292.1,0,0,0.05857,0.201321,0.0034785,0.0902845,0.084566,0.0358555,0.049607,5.13522,0.0491095,0.011121,0.0315195,0.0913685,0.0478275,
ENST00000448093.1,2.55441,0.543661,1.77981,12.5439,2.56084,1.76052,2.63349,0.714703,5.68262,7.16263,0.569106,5.55904,2.79499,5.32409,4.73582,
ENST00000514291.1,0.00754167,0.15732,0.15392,0.089953,0.189096,0.115194,0.106672,0.068708,0.666967,0,0.296613,0.143355,0.124986,0.984623,0.160727,
ENST00000480817.1,0.0758023,0.038387,0.077139,0.0234485,0.730091,0.150131,0.0718105,0.374143,0.158521,0.164176,0.0364495,0.22131,0.0950355,0.220027,0.0759115,
ENST00000427050.1,0.00390967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000439150.1,0,0,0,0,0,0,0,0.035018,0,0,0,0,0,0.0328225,0.028046,
ENST00000427292.1,0.293018,0.196109,0.109944,0.047792,0.0302975,0.442159,0.114248,0.624273,0.06751,0.014644,0.137813,0.0383375,0.194932,0.124599,0.137368,
ENST00000449072.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000417260.1,0.50245,0.086297,0.167558,0.118353,0.495579,0.213842,0.19669,0.227732,0.267579,0.559258,0.339924,0.162094,0.377476,0.057072,0.85673,
ENST00000418591.1,0,0,0,0,0,0,0,0,0.002663,0.0018655,0,0,0,0,0.004616,
ENST00000417381.1,1.49076,0.907342,4.4026,10.7362,2.90584,2.19778,1.71514,2.46983,7.82267,3.22148,2.22228,5.11439,3.35796,4.61474,4.21391,
ENST00000537292.1,0,0.015379,0,0,0,0,0,0,0,0,0.001832,0,0.0083535,0.002134,0,
ENST00000415082.1,0.003514,0.016907,0,0,0,0,0,0,0.124345,0,0,0,0.0171015,0,0,
ENST00000427182.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000438072.1,0.109116,0.01577,0.120977,0,0.0350715,0.0415975,0.122593,0.011368,0,0.0835575,0.0191775,0.0731505,0.0602975,0.351046,0.0055105,
ENST00000518790.1,0.197623,0.273947,0.06492,0.300571,0.520832,0.0435595,0.110608,0.0822855,0.737583,0.2587,0.282747,0.0421705,0.307489,0.166855,0.147414,
ENST00000418481.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000416061.1,0.00280733,0,0.02044,0.023899,0.015727,0.029619,0.0135265,0.0154825,0.202975,0.013326,0.0041955,0.036439,0.0166405,0.0777735,0.173782,
ENST00000416182.1,0,0,0,0,0.0041885,0,0,0,0,0,0,0,0,0.029237,0,
ENST00000439051.1,0,0,0,0,0.0180935,0.022209,0,0,0.006602,0,0,0,0,0,0,
ENST00000439293.1,1.02515,0.412929,0.686602,3.74667,0.738477,0.447454,0.756023,0.548426,2.15993,1.11379,0.416959,0.63324,0.617745,0.911051,0.992841,
ENST00000515292.1,0,0,0,0,0,0,0,0,0,0.009744,0,0,0,0,0,
ENST00000418250.1,0,0,0,0,0,0,0,0,0.0060455,0,0,0,0.0035355,0,0.0012135,
ENST00000526061.1,0,0,0.020626,1.2298,0.107461,0,0.0128955,0.033095,0.033617,0.018759,0.0136535,0.756464,0.0783755,0.731721,0.0173025,
ENST00000417161.1,0,0,0,0.0061945,0,0,0,0,0.094866,0,0,0,0,0.0375055,0.171486,
ENST00000416072.1,0.200321,0.114335,0.132778,0.100373,0.654119,0.845476,0.21333,0.078121,0.50074,0.253192,0.0980325,0.073645,0.3627,0.506014,0.680473,
ENST00000416193.1,1.12793,1.10942,0.966325,2.47728,0.129823,1.148,1.05657,0.449164,4.34687,2.67127,0.778084,2.8614,1.05829,0.988005,2.49842,
ENST00000429480.2,0.0636473,0.019574,0.0036175,0.0551185,0.352298,0.019545,0.0122615,0.031338,0.527464,0.0519295,0.005961,1.11635,0.128033,0.0375385,0.131644,
ENST00000429053.1,0.24774,0.008477,0.0795655,0,0.126867,0.005034,0.041615,0.012606,0.114131,0.240824,0.003995,0.317249,0.074513,0.0800075,0.101626,
ENST00000509760.1,0.322564,0,0,0,0,0,0,0.184459,6.2964,0,0.016535,0.037585,0.00059,0,1.29399,
ENST00000507582.1,0.00114833,0,0.001062,0.0110635,0,0.0158935,0.0407545,0,0,0,0.002604,0.364931,0.031536,0.451035,0,
ENST00000505162.1,0,0,0,0,0,0,0.024134,0,0,0,0,0,0,0.0076655,0,
ENST00000518593.1,0,0,0,0.005712,0,0,0,0,0.005735,0.356851,0,0,0.0939545,0.011517,0,
ENST00000419373.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000539163.1,0,0,0,0,0,0.0114215,0,0,2.58175,0.001776,0,0.0113375,2.05997,0.00185,5.20236,
ENST00000519451.1,0,0,0,0.0095565,0,0,0,0,0,0.0496825,0,0,0,0,0,
ENST00000518362.1,0,0,0.0142935,0,0,0,0.003497,0,0.016158,0,0.0219265,0,0,0.0032285,0,
ENST00000506383.1,0,0,0,0,0,0,0,0,0.0025765,0,0,0,0,0,0.0033675,
ENST00000529252.1,0.04771,0.054758,0.124635,0,0.068118,0.104878,0.658667,0.188438,0,0.0123485,0.0844035,0.156849,0.144089,0.357693,0.002042,
ENST00000418295.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000509782.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0140445,0,0,
ENST00000318291.4,0.275856,0.115099,0.414975,1.35627,0.495812,0.499807,0.255211,0.195013,1.4071,2.25989,0.406599,0.78986,1.25382,0.126791,0.503367,
ENST00000507241.1,0.67238,0.203807,0.674291,0.680012,0.29271,0.379463,0.37114,0.319571,1.36539,0.79109,0.200912,0.452641,0.662536,0.778698,0.438561,
ENST00000508572.1,0,0,0,0.127531,0,0,0.0124205,0,4.9731,0.369172,0,0.394305,1.25004,0.486982,6.106,
ENST00000507362.1,0.48375,0.307665,0.832076,1.5132,1.15664,0.162029,0.837711,0.932863,1.2466,1.03171,0.39088,2.22422,2.14649,3.99747,0.987939,
ENST00000507483.1,0,0,0,0.0241315,0.005192,0,0,0,0,0,0,0,0.150107,0,0,
ENST00000518373.1,25.1772,19.6717,26.194,21.629,20.0359,22.2122,20.8914,31.1284,26.9028,17.7794,25.9222,31.2066,20.5266,19.0508,13.5091,
ENST00000506394.1,0,0,0,0.017704,0.002548,0.0101345,0,0.009484,0.0464085,0,0,0,0.016122,0.0086365,0.035538,
ENST00000518494.1,0.00122267,0,0,0,0,0,0,0,1.3215,0.003306,0,0.00237,0.0030615,0.002173,0.228763,
ENST00000505040.2,0,0,0,0,0,0,0,0,0,0,0,0.059747,0.005563,0,0,
ENST00000417096.1,0.0923527,0.191475,0.087486,0.145614,0.0366515,0.0330025,0.249953,0.12657,0.0047735,0.14634,0.345846,0.030959,0.125833,0.853658,0.021401,
ENST00000507373.1,1.64028,3.65423,0.0157875,0.002384,0.0092605,0.029941,0.014116,0.0047315,0.0215255,0,0.0407845,0.0272245,0.007017,0.062541,0.016473,
ENST00000507494.1,0.011758,0,0.055016,0.0237335,0.0138595,0,0.0668075,0.05033,0.0058765,0.0372585,0.0344955,0,0,0.045619,0,
ENST00000539196.1,15.0419,13.5005,14.6907,17.598,13.0431,12.3555,13.8109,7.29237,31.7948,10.9367,14.5131,16.0403,19.7383,8.14016,14.3676,
ENST00000418196.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000508352.1,0.0712997,0.15319,0.215542,0,0,0,0.0185295,0.0334385,0,0,0.123303,0,0,0.0104355,0.0047345,
ENST00000519242.1,0,0,0,0.003894,0.002971,0,0.0012035,0.002291,0,0.0462,0.003922,0.004403,0,0.109933,0,
ENST00000506053.1,0.009189,0,0,0,0.077702,0,0,0,0.009047,0,0,0.0785515,0.033611,0,0.010011,
ENST00000507482.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000528075.1,0.049367,0.04036,0.074754,0.0891305,0.0866705,0,0.0318465,0,0.267342,0,0.0433695,0.00708,0.37985,0.073786,0.020142,
ENST00000419296.1,2.53276,0.610916,0.247895,0,12.0335,3.04282,0.485816,0.123658,3.42411,0.122661,0.282833,1.16114,6.39756,0.108885,1.21462,
ENST00000418086.1,0,0.01016,0,0.008596,0.0052625,0,0,0,0.0641785,0.0027265,0,0.0436155,0.0055285,0.004678,0,
ENST00000508000.1,0.938411,1.14185,1.46561,0.0083225,2.49514,0.244122,1.13946,0.403386,3.31752,0.01167,1.28509,0.471672,1.02606,1.25012,1.31712,
ENST00000507153.1,0,0,0,0,0,0,0,0,0.0257665,0,0,0,0,0,0,
ENST00000508484.1,0,0,0,0,0,0,0.024599,0,0,0,0,0,0,0,0,
