index "transcript_id" "HELAS3" "GM12878" "H1HESC" "HEPG2" "K562" "entropy" "min" "max" "average" "maxExpr" "HELAS3.Expr" "GM12878.Expr" "H1HESC.Expr" "HEPG2.Expr" "K562.Expr" "threeTimesSpecifity" "tissSpec" "expressed"
"2632" "ENST00000504206.2" 0.00158 0.028727 0.004557 0.0040425 0.0001005 1.23534930551877 0.0001005 0.028727 0.0078014 "GM12878" "mid" "high" "mid" "mid" "low" "GM12878" 0.617569215446322 "yes"
"2633" "ENST00000526695.1" 0.000845 0.0126685 0.0005365 0.0002725 0 0.683743167906562 0 0.0126685 0.0028645 "GM12878" "low" "high" "low" "low" "notExpressed" "GM12878" 0.754448966219573 "yes"
"2634" "ENST00000526706.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2635" "ENST00000533684.1" 0.000589 0.0058195 0.0008395 0.0004215 0.0001245 1.26548426571827 0.0001245 0.0058195 0.0015588 "GM12878" "low" "high" "low" "low" "low" "GM12878" 0.625877914889469 "yes"
"2636" "ENST00000530201.1" 0.0011805 0.0489685 0.0139935 0.00454 0.0025655 1.35679735712409 0.0011805 0.0489685 0.0142496 "GM12878" "mid" "high" "high" "mid" "mid" "GM12878" 0.578840738137694 "yes"
"2637" "ENST00000530963.1" 0.00035 0 0.0005815 0 0 0.954976249367841 0 0.0005815 0.0001863 "H1HESC" "low" "notExpressed" "low" "notExpressed" "notExpressed" "None" 0.531487287023551 "yes"
"2638" "ENST00000527443.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2639" "ENST00000529488.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2640" "ENST00000527847.1" 0.000203 9.65e-05 0.007409 4.45e-05 0.000163 0.459788998855451 4.45e-05 0.007409 0.0015832 "H1HESC" "low" "low" "mid" "low" "low" "H1HESC" 0.81892510101932 "yes"
"2641" "ENST00000533634.1" 0 0 0.0039445 0 0 0 0 0.0039445 0.0007889 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2642" "ENST00000502624.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2643" "ENST00000534076.1" 0 0 0.0002635 0 0 0 0 0.0002635 5.27e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2644" "ENST00000526646.1" 0 0.0008515 0.000645 0 0.006352 0.890924076998364 0 0.006352 0.0015697 "K562" "notExpressed" "mid" "low" "notExpressed" "mid" "K562" 0.679691574947929 "yes"
"2645" "ENST00000528151.1" 0 0 0 0 0.001004 0 0 0.001004 0.0002008 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 1 "yes"
"2646" "ENST00000530466.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2647" "ENST00000506601.1" 0 0 0 5.25e-05 0 0 0 5.25e-05 1.05e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"2648" "ENST00000499752.2" 0 0 0.003707 0 0 0 0 0.003707 0.0007414 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2649" "ENST00000534169.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2650" "ENST00000529883.1" 0.011989 0.004622 0.0107905 0.0163895 0.009591 2.2237790332508 0.004622 0.0163895 0.0106764 "HEPG2" "high" "mid" "high" "high" "high" "None" 0.302834794783074 "yes"
"2651" "ENST00000532930.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2652" "ENST00000533843.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2653" "ENST00000527725.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2654" "ENST00000525484.1" 0.059757 0.009538 0.0188965 0.047883 0.014007 2.0032433012345 0.009538 0.059757 0.0300163 "HELAS3" "high" "high" "high" "high" "high" "None" 0.36954204483931 "yes"
"2655" "ENST00000532599.1" 0.0019925 0.0002685 0.0009645 0 0.005632 1.40077705066791 0 0.005632 0.0017715 "K562" "mid" "low" "low" "notExpressed" "mid" "None" 0.540041858862695 "yes"
"2656" "ENST00000534349.1" 0.0066425 0.00608 0 0.00683 0.002709 1.92475879430157 0 0.00683 0.0044523 "HEPG2" "mid" "high" "notExpressed" "mid" "mid" "None" 0.302673472470619 "yes"
"2657" "ENST00000531592.1" 0 0 0.0002795 0 0 0 0 0.0002795 5.59e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2658" "ENST00000521394.2" 0 0 0.0002145 0 0 0 0 0.0002145 4.29e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2659" "ENST00000528520.1" 0.002602 0.001931 0.00139 0.000961 0.003653 2.17731679291583 0.000961 0.003653 0.0021074 "K562" "mid" "mid" "mid" "low" "mid" "None" 0.332212312503518 "yes"
"2660" "ENST00000531111.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2661" "ENST00000529929.1" 0 0 0 0 0.0003105 0 0 0.0003105 6.21e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"2662" "ENST00000500698.1" 0.00363 0.001571 0.000776 0.0054295 0.0002965 1.82070550093964 0.0002965 0.0054295 0.0023406 "HEPG2" "mid" "mid" "low" "mid" "low" "None" 0.416475823975683 "yes"
"2663" "ENST00000525154.1" 0.0034745 0.0019505 0.0029215 0.0064215 0.001003 2.08494489631504 0.001003 0.0064215 0.0031542 "HEPG2" "mid" "mid" "mid" "mid" "mid" "None" 0.376006531133772 "yes"
"2664" "ENST00000498905.2" 0.0562445 0.005618 0.010455 0.0303095 0.0124615 1.88604358370542 0.005618 0.0562445 0.0230177 "HELAS3" "high" "mid" "high" "high" "high" "None" 0.434058345477836 "yes"
"2665" "ENST00000527406.1" 0.047208 0.001915 0.0042775 0.026318 0.002396 1.48254676824167 0.001915 0.047208 0.0164229 "HELAS3" "high" "mid" "mid" "high" "mid" "None" 0.495570074777653 "yes"
"2666" "ENST00000499953.2" 0.003841 0 0.000691 0.004138 0.0121715 1.52886689620132 0 0.0121715 0.0041683 "K562" "mid" "notExpressed" "low" "mid" "high" "None" 0.502136303623363 "yes"
"2667" "ENST00000525636.1" 0.0086335 0 0.001735 0.0021145 0.000532 1.39485249582216 0 0.0086335 0.002603 "HELAS3" "high" "notExpressed" "mid" "mid" "low" "HELAS3" 0.560602351102792 "yes"
"2668" "ENST00000534671.1" 0.0402915 0.012466 0.0022605 0.014699 0.0201395 1.95869773954212 0.0022605 0.0402915 0.0179713 "HELAS3" "high" "high" "mid" "high" "high" "None" 0.405429340973979 "yes"
"2669" "ENST00000526617.1" 0.0003265 0.002204 0.002436 0 0 1.28239697508009 0 0.002436 0.0009933 "H1HESC" "low" "mid" "mid" "notExpressed" "notExpressed" "None" 0.435321786031883 "yes"
"2670" "ENST00000533659.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2671" "ENST00000532735.1" 0.00058 0 0 0 0 0 0 0.00058 0.000116 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"2672" "ENST00000526906.1" 0.081151 0.0004005 0.077168 0.067844 0 1.59688357975233 0 0.081151 0.0453127 "HELAS3" "high" "low" "high" "high" "notExpressed" "None" 0.340617556117603 "yes"
"2673" "ENST00000529829.1" 0.000422 0 0.001767 0 0.0016955 1.38687957997432 0 0.001767 0.0007769 "H1HESC" "low" "notExpressed" "mid" "notExpressed" "mid" "None" 0.410041381234901 "yes"
"2674" "ENST00000529979.1" 0 0 0.000716 0 0.000966 0.984005048235784 0 0.000966 0.0003364 "K562" "notExpressed" "notExpressed" "low" "notExpressed" "mid" "None" 0.495146241981469 "yes"
"2675" "ENST00000525578.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2676" "ENST00000532365.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2677" "ENST00000499765.1" 0.0068625 0.0046005 0.0074015 0.004234 0.003693 2.26723129303946 0.003693 0.0074015 0.0053583 "H1HESC" "mid" "mid" "mid" "mid" "mid" "None" 0.279535650722095 "yes"
"2678" "ENST00000501079.1" 0.052911 0.083378 0.0489495 0.0613435 0.0787715 2.2899005949851 0.0489495 0.083378 0.0650707 "GM12878" "high" "high" "high" "high" "high" "None" 0.264091158236648 "yes"
"2679" "ENST00000529014.1" 0.010581 0.004967 0.0078625 0.015232 0.008367 2.22837625421896 0.004967 0.015232 0.0094019 "HEPG2" "high" "mid" "high" "high" "high" "None" 0.315505394944142 "yes"
"2680" "ENST00000530344.1" 0 0.0038375 0 0 0.004549 0.994801775622426 0 0.004549 0.0016773 "K562" "notExpressed" "mid" "notExpressed" "notExpressed" "mid" "None" 0.472273081716821 "yes"
"2681" "ENST00000503469.2" 0.0011485 0.000948 0 0.0016365 0.002868 1.86239263529536 0 0.002868 0.0013202 "K562" "mid" "mid" "notExpressed" "mid" "mid" "None" 0.395520243638477 "yes"
"2682" "ENST00000533941.1" 0.000218 2.6e-05 0 0.000132 0.001284 1.05559939328646 0 0.001284 0.000332 "K562" "low" "low" "notExpressed" "low" "mid" "K562" 0.648267987597336 "yes"
"2683" "ENST00000525758.1" 0 0.0001065 0.000305 0 8.75e-05 1.35008938462242 0 0.000305 9.98e-05 "H1HESC" "notExpressed" "low" "low" "notExpressed" "low" "None" 0.521920902884305 "yes"
"2684" "ENST00000524855.1" 0 0.000421 0.0028625 0 0 0.55252750775086 0 0.0028625 0.0006567 "H1HESC" "notExpressed" "low" "mid" "notExpressed" "notExpressed" "H1HESC" 0.740618735880924 "yes"
"2685" "ENST00000526867.1" 0.0032115 0.0046755 0.0040285 0.0030955 0.010662 2.13638631847054 0.0030955 0.010662 0.0051346 "K562" "mid" "mid" "mid" "mid" "high" "None" 0.381827228251167 "yes"
"2686" "ENST00000527726.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2687" "ENST00000531559.1" 0 0.0001355 0 0 7.25e-05 0.932773352133725 0 0.0001355 4.16e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "low" "None" 0.551654922703496 "yes"
"2688" "ENST00000476130.2" 0.002676 0.0001715 0.0003875 0.002204 0 1.46030798878511 0 0.002676 0.0010878 "HELAS3" "mid" "low" "low" "mid" "notExpressed" "None" 0.436398006448281 "yes"
"2689" "ENST00000527997.1" 0.000826 0 0 0 0 0 0 0.000826 0.0001652 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"2690" "ENST00000527288.1" 0 0 0 0.0019125 0.0007465 0.856463452937287 0 0.0019125 0.0005318 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "mid" "low" "None" 0.603791306407148 "yes"
"2691" "ENST00000526616.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2692" "ENST00000526112.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2693" "ENST00000526953.1" 0 0 0.0002105 0.000801 0 0.737848284820415 0 0.000801 0.0002023 "HEPG2" "notExpressed" "notExpressed" "low" "low" "notExpressed" "HEPG2" 0.664157409930399 "yes"
"2694" "ENST00000528792.1" 0.0043195 0 0.0019865 0.0060285 0.000172 1.54387207159522 0 0.0060285 0.0025013 "HEPG2" "mid" "notExpressed" "mid" "mid" "low" "None" 0.429318507872412 "yes"
"2695" "ENST00000454086.2" 0 0 0 0.000393 0.005624 0.348191518895107 0 0.005624 0.0012034 "K562" "notExpressed" "notExpressed" "notExpressed" "low" "mid" "K562" 0.817098609499613 "yes"
"2696" "ENST00000527945.1" 0.105784 0.001646 0.0003935 0.09246 0.226316 1.5023871926311 0.0003935 0.226316 0.0853199 "K562" "high" "mid" "low" "high" "high" "None" 0.46377787775798 "yes"
"2697" "ENST00000504230.2" 0.031803 0.0018895 0.0003775 0.007907 0.160852 0.946626524071058 0.0003775 0.160852 0.0405658 "K562" "high" "mid" "low" "high" "high" "K562" 0.66516623809205 "yes"
"2698" "ENST00000532541.1" 0.0129795 0.000508 0.0001075 0.010195 0.190296 0.631587443607694 0.0001075 0.190296 0.0428172 "K562" "high" "low" "low" "high" "high" "K562" 0.759332107368912 "yes"
"2699" "ENST00000534477.1" 0.0657655 0.0032225 0.0002535 0.016132 0.200313 1.16304063342658 0.0002535 0.200313 0.0571373 "K562" "high" "mid" "low" "high" "high" "K562" 0.589572854221601 "yes"
"2700" "ENST00000529328.1" 0 0.000677 0.0005615 0 0.0117975 0.547371744253809 0 0.0117975 0.0026072 "K562" "notExpressed" "low" "low" "notExpressed" "high" "K562" 0.778160626595004 "yes"
"2701" "ENST00000531402.1" 0.004383 0.001425 0.000533 0.007154 0.023715 1.50301074911726 0.000533 0.023715 0.007442 "K562" "mid" "mid" "low" "mid" "high" "K562" 0.541141482335287 "yes"
"2702" "ENST00000526388.1" 0.0025915 0.0006025 0 0.001364 0.002113 1.83681372190374 0 0.0025915 0.0013342 "HELAS3" "mid" "low" "notExpressed" "mid" "mid" "None" 0.36256811434972 "yes"
"2703" "ENST00000533002.1" 0 0.000266 0.0518745 0 0 0.046189090343363 0 0.0518745 0.0104281 "H1HESC" "notExpressed" "low" "high" "notExpressed" "notExpressed" "H1HESC" 0.949447989591916 "yes"
"2704" "ENST00000531136.1" 0.0389245 0.0006605 0 0.0038125 0 0.540904539727435 0 0.0389245 0.0086795 "HELAS3" "high" "low" "notExpressed" "mid" "notExpressed" "HELAS3" 0.768578025304641 "yes"
"2705" "ENST00000525233.1" 0.0026475 0.005971 0.000678 0.0003335 0.017979 1.41337784838526 0.0003335 0.017979 0.0055218 "K562" "mid" "high" "low" "low" "high" "K562" 0.551474134720104 "yes"
"2706" "ENST00000531749.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2707" "ENST00000530492.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2708" "ENST00000525381.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2709" "ENST00000532065.1" 0.000563 0 0.000301 0 0 0.932612596138191 0 0.000563 0.0001728 "HELAS3" "low" "notExpressed" "low" "notExpressed" "notExpressed" "None" 0.551788178009758 "yes"
"2710" "ENST00000534587.1" 0.0093215 0.009148 0.013494 0.022252 0.0033855 2.10768314417247 0.0033855 0.022252 0.0115202 "HEPG2" "high" "high" "high" "high" "mid" "None" 0.361011006473257 "yes"
"2711" "ENST00000527770.1" 0.002153 0.0011245 0.155335 0.0021435 0.00021 0.278328491395878 0.00021 0.155335 0.0321932 "H1HESC" "mid" "mid" "high" "mid" "low" "H1HESC" 0.866898893360027 "yes"
"2712" "ENST00000533082.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2713" "ENST00000532242.1" 0 0 0.000874 0 0 0 0 0.000874 0.0001748 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2714" "ENST00000524613.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2715" "ENST00000528194.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2716" "ENST00000530418.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2717" "ENST00000531763.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2718" "ENST00000524885.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2719" "ENST00000524479.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2720" "ENST00000529781.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2721" "ENST00000496975.2" 0 0.004315 0 0 0.0080705 0.932623105846103 0 0.0080705 0.0024771 "K562" "notExpressed" "mid" "notExpressed" "notExpressed" "high" "None" 0.551779470822123 "yes"
"2722" "ENST00000539313.1" 0.0022845 0.000868 0.0008625 0.001524 0.0027575 2.16982797007478 0.0008625 0.0027575 0.0016593 "K562" "mid" "mid" "low" "mid" "mid" "None" 0.321683750360576 "yes"
"2723" "ENST00000501599.2" 0.000992 0.0012065 0.0013935 0.000483 0.001707 2.22161901530872 0.000483 0.001707 0.0011564 "K562" "low" "mid" "mid" "low" "mid" "None" 0.293959729867126 "yes"
"2724" "ENST00000511927.2" 0.002522 0.001218 0.001456 0.003677 0.000386 2.0359202218936 0.000386 0.003677 0.0018518 "HEPG2" "mid" "mid" "mid" "mid" "low" "None" 0.368797107543834 "yes"
"2725" "ENST00000542172.1" 0.00066 0.004598 0.0018605 0.0026375 0.0090845 1.90031828344133 0.00066 0.0090845 0.0037681 "K562" "low" "mid" "mid" "mid" "high" "None" 0.429424986660133 "yes"
"2726" "ENST00000527285.1" 0 0.000821 0.0253605 0 0.0010035 0.421690016460162 0 0.0253605 0.005437 "H1HESC" "notExpressed" "mid" "high" "notExpressed" "mid" "H1HESC" 0.814533622755692 "yes"
"2727" "ENST00000528646.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2728" "ENST00000527978.1" 0 0.0008445 0.0003035 0 0.0001295 1.22212773581342 0 0.0008445 0.0002555 "GM12878" "notExpressed" "mid" "low" "notExpressed" "low" "None" 0.558873359546012 "yes"
"2729" "ENST00000528326.1" 0 0.000473 0.0002415 0 0.000525 1.51506623404642 0 0.000525 0.0002479 "K562" "notExpressed" "low" "low" "notExpressed" "low" "None" 0.387729178593357 "yes"
"2730" "ENST00000529082.1" 0 0.000425 0.000244 0 0 0.94653430116314 0 0.000425 0.0001338 "GM12878" "notExpressed" "low" "low" "notExpressed" "notExpressed" "None" 0.539620460014924 "yes"
"2731" "ENST00000528204.1" 0 0.00013 0 0 0 0 0 0.00013 2.6e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"2732" "ENST00000528726.1" 5.5e-05 0 0 0 0 0 0 5.5e-05 1.1e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"2733" "ENST00000530652.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2734" "ENST00000532874.1" 0.0005925 0 0 0 0 0 0 0.0005925 0.0001185 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"2735" "ENST00000534036.1" 0.001444 0.000269 0 0.0009165 0.0016265 1.78827862156674 0 0.0016265 0.0008512 "K562" "mid" "low" "notExpressed" "low" "mid" "None" 0.358018448822527 "yes"
"2736" "ENST00000533767.1" 0.0020915 0 0.0002635 0.000153 0.026214 0.497854232150222 0 0.026214 0.0057444 "K562" "mid" "notExpressed" "low" "low" "high" "K562" 0.787636608132678 "yes"
"2737" "ENST00000526642.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2738" "ENST00000528795.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2739" "ENST00000526362.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2740" "ENST00000530837.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2741" "ENST00000526935.1" 0 0 0.0008195 0 0 0 0 0.0008195 0.0001639 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2742" "ENST00000528009.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2743" "ENST00000530569.1" 0 0 0.000196 0 0 0 0 0.000196 3.92e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"2744" "ENST00000531304.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2745" "ENST00000534543.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2746" "ENST00000534135.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2747" "ENST00000532380.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2748" "ENST00000531858.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2749" "ENST00000525963.1" 0.0029555 0.0057565 0 0 0.000685 1.2333694552762 0 0.0057565 0.0018794 "GM12878" "mid" "high" "notExpressed" "notExpressed" "low" "None" 0.522920621197166 "yes"
"2750" "ENST00000528701.1" 0.0060085 0.007348 0 0.0048835 0.000723 1.73910262271108 0 0.007348 0.0037926 "GM12878" "mid" "high" "notExpressed" "mid" "low" "None" 0.361860939869373 "yes"
"2751" "ENST00000499625.1" 0.0008665 0.013421 0.000312 0.0006965 6.45e-05 0.753835728570332 6.45e-05 0.013421 0.0030721 "GM12878" "low" "high" "low" "low" "low" "GM12878" 0.742698843600184 "yes"
"2752" "ENST00000532798.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2753" "ENST00000529466.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"2754" "ENST00000530576.1" 0.000853 0.002143 0 0.001163 0.0001285 1.62577440731754 0 0.002143 0.0008575 "GM12878" "low" "mid" "notExpressed" "low" "low" "None" 0.441952720968503 "yes"
"2755" "ENST00000533591.1" 0 0.0026375 0 0 0 0 0 0.0026375 0.0005275 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"2756" "ENST00000534068.1" 0 0.0002595 0 0 0 0 0 0.0002595 5.19e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
