LncRNA_GeneId	tx_biotype	gene_id_short	bm_type	group	bm_biotype
ENSG00000223388.1	antisense	ENSG00000223388	notKnown	43	notfound
ENSG00000224746.1	processed_transcript	ENSG00000224746	notKnown	43	processed_transcript
ENSG00000230649.1	lincRNA	ENSG00000230649	notKnown	43	lincRNA
ENSG00000232053.1	lincRNA	ENSG00000232053	notKnown	43	lincRNA
ENSG00000234352.1	processed_transcript	ENSG00000234352	notKnown	43	antisense
ENSG00000231114.1	lincRNA	ENSG00000231114	notKnown	43	lincRNA
ENSG00000228031.1	lincRNA	ENSG00000228031	notKnown	43	lincRNA
ENSG00000237243.1	antisense	ENSG00000237243	notKnown	43	antisense
ENSG00000225559.1	lincRNA	ENSG00000225559	notKnown	43	lincRNA
ENSG00000240889.1	antisense	ENSG00000240889	notKnown	43	antisense
ENSG00000204990.3	lincRNA	ENSG00000204990	notKnown	43	lincRNA
ENSG00000228775.3	processed_transcript	ENSG00000228775	notKnown	43	processed_transcript
ENSG00000228775.3	retained_intron	ENSG00000228775	notKnown	43	processed_transcript
ENSG00000241881.1	lincRNA	ENSG00000241881	notKnown	43	lincRNA
ENSG00000241657.1	lincRNA	ENSG00000241657	notKnown	43	lincRNA
ENSG00000251060.1	processed_transcript	ENSG00000251060	notKnown	43	processed_transcript
ENSG00000246032.2	lincRNA	ENSG00000246032	notKnown	43	notfound
ENSG00000224970.1	antisense	ENSG00000224970	notKnown	43	antisense
ENSG00000231840.1	antisense	ENSG00000231840	notKnown	43	antisense
ENSG00000232533.1	antisense	ENSG00000232533	notKnown	43	antisense
ENSG00000229153.1	processed_transcript	ENSG00000229153	notKnown	43	processed_transcript
ENSG00000243583.1	processed_transcript	ENSG00000243583	notKnown	43	processed_transcript
ENSG00000244198.1	antisense	ENSG00000244198	notKnown	43	antisense
ENSG00000244479.1	processed_transcript	ENSG00000244479	notKnown	43	antisense
ENSG00000231126.1	processed_transcript	ENSG00000231126	notKnown	43	notfound
ENSG00000230746.1	lincRNA	ENSG00000230746	notKnown	43	lincRNA
ENSG00000236795.1	antisense	ENSG00000236795	notKnown	43	antisense
ENSG00000230190.1	sense_intronic	ENSG00000230190	notKnown	43	sense_intronic
ENSG00000228151.1	antisense	ENSG00000228151	notKnown	43	antisense
ENSG00000197558.7	retained_intron	ENSG00000197558	notKnown	43	processed_transcript
ENSG00000197558.7	antisense	ENSG00000197558	notKnown	43	processed_transcript
ENSG00000204934.6	processed_transcript	ENSG00000204934	notKnown	43	processed_transcript
ENSG00000241449.1	lincRNA	ENSG00000241449	notKnown	43	lincRNA
ENSG00000249498.1	lincRNA	ENSG00000249498	notKnown	43	notfound
ENSG00000240449.1	antisense	ENSG00000240449	notKnown	43	antisense
ENSG00000239377.1	antisense	ENSG00000239377	notKnown	43	antisense
ENSG00000242258.1	processed_transcript	ENSG00000242258	notKnown	43	processed_transcript
ENSG00000243433.1	antisense	ENSG00000243433	notKnown	43	antisense
ENSG00000244151.1	antisense	ENSG00000244151	notKnown	43	antisense
ENSG00000183016.8	antisense	ENSG00000183016	notKnown	43	pseudogene
ENSG00000243018.1	antisense	ENSG00000243018	notKnown	43	antisense
ENSG00000243836.1	antisense	ENSG00000243836	notKnown	43	processed_transcript
ENSG00000243836.1	retained_intron	ENSG00000243836	notKnown	43	processed_transcript
ENSG00000241456.1	antisense	ENSG00000241456	notKnown	43	antisense
ENSG00000242048.1	antisense	ENSG00000242048	notKnown	43	processed_transcript
ENSG00000239911.1	antisense	ENSG00000239911	notKnown	43	antisense
ENSG00000227562.1	antisense	ENSG00000227562	notKnown	43	antisense
ENSG00000229591.1	antisense	ENSG00000229591	notKnown	43	antisense
ENSG00000234722.2	lincRNA	ENSG00000234722	notKnown	43	lincRNA
ENSG00000203335.3	antisense	ENSG00000203335	notKnown	43	antisense
ENSG00000233363.1	antisense	ENSG00000233363	notKnown	43	antisense
ENSG00000236408.1	antisense	ENSG00000236408	notKnown	43	antisense
ENSG00000228521.2	lincRNA	ENSG00000228521	notKnown	43	lincRNA
ENSG00000225612.1	lincRNA	ENSG00000225612	notKnown	43	lincRNA
ENSG00000236544.1	antisense	ENSG00000236544	notKnown	43	lincRNA
ENSG00000227365.1	antisense	ENSG00000227365	notKnown	43	antisense
ENSG00000228569.1	lincRNA	ENSG00000228569	notKnown	43	lincRNA
ENSG00000233878.1	lincRNA	ENSG00000233878	notKnown	43	lincRNA
ENSG00000182648.7	processed_transcript	ENSG00000182648	notKnown	43	processed_transcript
ENSG00000241558.1	lincRNA	ENSG00000241558	notKnown	43	lincRNA
ENSG00000224903.1	antisense	ENSG00000224903	notKnown	43	antisense
ENSG00000225666.1	antisense	ENSG00000225666	notKnown	43	antisense
ENSG00000230033.1	lincRNA	ENSG00000230033	notKnown	43	lincRNA
ENSG00000235029.1	antisense	ENSG00000235029	notKnown	43	antisense
ENSG00000243479.3	antisense	ENSG00000243479	notKnown	43	antisense
ENSG00000236102.2	lincRNA	ENSG00000236102	notKnown	43	lincRNA
ENSG00000229660.1	lincRNA	ENSG00000229660	notKnown	43	lincRNA
ENSG00000234210.1	lincRNA	ENSG00000234210	notKnown	43	lincRNA
ENSG00000223872.1	lincRNA	ENSG00000223872	notKnown	43	lincRNA
ENSG00000233191.1	antisense	ENSG00000233191	notKnown	43	antisense
ENSG00000231515.1	sense_intronic	ENSG00000231515	notKnown	43	sense_intronic
ENSG00000233038.1	antisense	ENSG00000233038	notKnown	43	antisense
ENSG00000231980.1	antisense	ENSG00000231980	notKnown	43	antisense
ENSG00000225365.1	antisense	ENSG00000225365	notKnown	43	antisense
ENSG00000232715.1	antisense	ENSG00000232715	notKnown	43	antisense
ENSG00000231419.2	processed_transcript	ENSG00000231419	notKnown	43	processed_transcript
ENSG00000255412.1	processed_transcript	ENSG00000255412	notKnown	43	notfound
ENSG00000254207.1	sense_intronic	ENSG00000254207	notKnown	43	sense_intronic
ENSG00000237647.3	processed_transcript	ENSG00000237647	notKnown	43	antisense
ENSG00000254269.1	lincRNA	ENSG00000254269	notKnown	43	processed_transcript
ENSG00000254160.1	lincRNA	ENSG00000254160	notKnown	43	lincRNA
ENSG00000254269.1	retained_intron	ENSG00000254269	notKnown	43	processed_transcript
ENSG00000253640.1	lincRNA	ENSG00000253640	notKnown	43	lincRNA
ENSG00000253267.1	antisense	ENSG00000253267	notKnown	43	antisense
ENSG00000253982.1	antisense	ENSG00000253982	notKnown	43	antisense
ENSG00000230340.2	lincRNA	ENSG00000230340	notKnown	43	notfound
ENSG00000253696.1	processed_transcript	ENSG00000253696	notKnown	43	lincRNA
ENSG00000253764.1	antisense	ENSG00000253764	notKnown	43	lincRNA
ENSG00000253805.1	lincRNA	ENSG00000253805	notKnown	43	lincRNA
ENSG00000254304.1	processed_transcript	ENSG00000254304	notKnown	43	notfound
ENSG00000253444.1	lincRNA	ENSG00000253444	notKnown	43	lincRNA
ENSG00000253855.1	lincRNA	ENSG00000253855	notKnown	43	lincRNA
ENSG00000249694.2	processed_transcript	ENSG00000249694	notKnown	43	processed_transcript
ENSG00000254319.1	lincRNA	ENSG00000254319	notKnown	43	lincRNA
ENSG00000253853.1	lincRNA	ENSG00000253853	notKnown	43	lincRNA
ENSG00000253162.1	sense_intronic	ENSG00000253162	notKnown	43	sense_intronic
ENSG00000253510.1	lincRNA	ENSG00000253510	notKnown	43	lincRNA
ENSG00000254007.1	lincRNA	ENSG00000254007	notKnown	43	lincRNA
ENSG00000253189.1	lincRNA	ENSG00000253189	notKnown	43	lincRNA
ENSG00000253880.1	lincRNA	ENSG00000253880	notKnown	43	lincRNA
ENSG00000246089.2	processed_transcript	ENSG00000246089	notKnown	43	processed_transcript
ENSG00000249898.3	antisense	ENSG00000249898	notKnown	43	antisense
ENSG00000186530.12	processed_transcript	ENSG00000186530	notKnown	43	processed_transcript
ENSG00000245857.2	processed_transcript	ENSG00000245857	notKnown	43	processed_transcript
ENSG00000254625.1	antisense	ENSG00000254625	notKnown	43	antisense
ENSG00000215374.4	processed_transcript	ENSG00000215374	notKnown	43	processed_transcript
ENSG00000225725.3	processed_transcript	ENSG00000225725	notKnown	43	lincRNA
ENSG00000253893.1	antisense	ENSG00000253893	notKnown	43	antisense
ENSG00000253505.1	lincRNA	ENSG00000253505	notKnown	43	lincRNA
ENSG00000254153.1	lincRNA	ENSG00000254153	notKnown	43	lincRNA
ENSG00000253343.1	lincRNA	ENSG00000253343	notKnown	43	lincRNA
ENSG00000253774.1	lincRNA	ENSG00000253774	notKnown	43	lincRNA
ENSG00000253130.1	lincRNA	ENSG00000253130	notKnown	43	lincRNA
ENSG00000254367.1	lincRNA	ENSG00000254367	notKnown	43	lincRNA
ENSG00000254340.1	antisense	ENSG00000254340	notKnown	43	antisense
ENSG00000248538.2	lincRNA	ENSG00000248538	notKnown	43	lincRNA
ENSG00000254235.1	lincRNA	ENSG00000254235	notKnown	43	lincRNA
ENSG00000253887.1	lincRNA	ENSG00000253887	notKnown	43	lincRNA
ENSG00000253735.1	lincRNA	ENSG00000253735	notKnown	43	lincRNA
ENSG00000254237.1	lincRNA	ENSG00000254237	notKnown	43	lincRNA
ENSG00000253230.1	retained_intron	ENSG00000253230	notKnown	43	processed_transcript
ENSG00000253230.1	processed_transcript	ENSG00000253230	notKnown	43	processed_transcript
ENSG00000253641.1	lincRNA	ENSG00000253641	notKnown	43	lincRNA
ENSG00000253678.1	lincRNA	ENSG00000253678	notKnown	43	lincRNA
ENSG00000253649.1	antisense	ENSG00000253649	notKnown	43	antisense
ENSG00000248896.2	processed_transcript	ENSG00000248896	notKnown	43	processed_transcript
ENSG00000253695.1	antisense	ENSG00000253695	notKnown	43	antisense
ENSG00000255518.1	antisense	ENSG00000255518	notKnown	43	antisense
ENSG00000170983.3	non_coding	ENSG00000170983	notKnown	43	lincRNA
ENSG00000255052.2	antisense	ENSG00000255052	notKnown	43	antisense
ENSG00000255495.1	antisense	ENSG00000255495	notKnown	43	antisense
ENSG00000215248.3	lincRNA	ENSG00000215248	notKnown	43	notfound
ENSG00000227888.2	processed_transcript	ENSG00000227888	notKnown	43	processed_transcript
ENSG00000247397.2	lincRNA	ENSG00000247397	notKnown	43	notfound
ENSG00000254813.1	lincRNA	ENSG00000254813	notKnown	43	lincRNA
ENSG00000255494.1	lincRNA	ENSG00000255494	notKnown	43	lincRNA
ENSG00000253932.1	antisense	ENSG00000253932	notKnown	43	antisense
ENSG00000255069.1	processed_transcript	ENSG00000255069	notKnown	43	processed_transcript
ENSG00000254753.1	lincRNA	ENSG00000254753	notKnown	43	lincRNA
ENSG00000254575.1	antisense	ENSG00000254575	notKnown	43	antisense
ENSG00000255076.1	sense_intronic	ENSG00000255076	notKnown	44	sense_intronic
ENSG00000253648.1	lincRNA	ENSG00000253648	notKnown	44	lincRNA
ENSG00000253184.1	lincRNA	ENSG00000253184	notKnown	44	lincRNA
ENSG00000253496.1	lincRNA	ENSG00000253496	notKnown	44	lincRNA
ENSG00000249258.2	lincRNA	ENSG00000249258	notKnown	44	lincRNA
ENSG00000253168.1	antisense	ENSG00000253168	notKnown	44	antisense
ENSG00000253944.1	antisense	ENSG00000253944	notKnown	44	antisense
ENSG00000253671.1	lincRNA	ENSG00000253671	notKnown	44	processed_transcript
ENSG00000253671.1	retained_intron	ENSG00000253671	notKnown	44	processed_transcript
ENSG00000253215.1	antisense	ENSG00000253215	notKnown	44	antisense
ENSG00000254054.1	lincRNA	ENSG00000254054	notKnown	44	lincRNA
ENSG00000245281.2	processed_transcript	ENSG00000245281	notKnown	44	processed_transcript
ENSG00000245281.2	retained_intron	ENSG00000245281	notKnown	44	processed_transcript
ENSG00000187229.3	processed_transcript	ENSG00000187229	notKnown	44	processed_transcript
ENSG00000253335.1	antisense	ENSG00000253335	notKnown	44	antisense
ENSG00000253557.1	lincRNA	ENSG00000253557	notKnown	44	lincRNA
ENSG00000254242.1	lincRNA	ENSG00000254242	notKnown	44	lincRNA
ENSG00000254201.1	lincRNA	ENSG00000254201	notKnown	44	lincRNA
ENSG00000253280.1	lincRNA	ENSG00000253280	notKnown	44	lincRNA
ENSG00000253270.1	lincRNA	ENSG00000253270	notKnown	44	lincRNA
ENSG00000253775.1	antisense	ENSG00000253775	notKnown	44	antisense
ENSG00000253733.1	lincRNA	ENSG00000253733	notKnown	44	lincRNA
ENSG00000253164.1	lincRNA	ENSG00000253164	notKnown	44	lincRNA
ENSG00000253300.1	lincRNA	ENSG00000253300	notKnown	44	lincRNA
ENSG00000254260.1	lincRNA	ENSG00000254260	notKnown	44	lincRNA
ENSG00000254092.1	lincRNA	ENSG00000254092	notKnown	44	lincRNA
ENSG00000253147.1	lincRNA	ENSG00000253147	notKnown	44	lincRNA
ENSG00000254026.1	lincRNA	ENSG00000254026	notKnown	44	lincRNA
ENSG00000253199.1	lincRNA	ENSG00000253199	notKnown	44	lincRNA
ENSG00000254040.1	lincRNA	ENSG00000254040	notKnown	44	lincRNA
ENSG00000254334.1	lincRNA	ENSG00000254334	notKnown	44	lincRNA
ENSG00000254064.1	antisense	ENSG00000254064	notKnown	44	antisense
ENSG00000251034.1	antisense	ENSG00000251034	notKnown	44	antisense
ENSG00000254230.1	antisense	ENSG00000254230	notKnown	44	antisense
ENSG00000253125.1	antisense	ENSG00000253125	notKnown	44	processed_transcript
ENSG00000253125.1	retained_intron	ENSG00000253125	notKnown	44	processed_transcript
ENSG00000248738.2	antisense	ENSG00000248738	notKnown	44	antisense
ENSG00000253142.1	sense_intronic	ENSG00000253142	notKnown	44	sense_intronic
ENSG00000245025.2	processed_transcript	ENSG00000245025	notKnown	44	processed_transcript
ENSG00000246130.1	processed_transcript	ENSG00000246130	notKnown	44	processed_transcript
ENSG00000253616.1	antisense	ENSG00000253616	notKnown	44	antisense
ENSG00000253930.1	antisense	ENSG00000253930	notKnown	44	antisense
ENSG00000246582.2	antisense	ENSG00000246582	notKnown	44	processed_transcript
ENSG00000250714.2	antisense	ENSG00000250714	notKnown	44	antisense
ENSG00000246582.2	retained_intron	ENSG00000246582	notKnown	44	processed_transcript
ENSG00000253837.1	retained_intron	ENSG00000253837	notKnown	44	processed_transcript
ENSG00000253837.1	antisense	ENSG00000253837	notKnown	44	processed_transcript
ENSG00000253390.1	lincRNA	ENSG00000253390	notKnown	44	lincRNA
ENSG00000253986.1	lincRNA	ENSG00000253986	notKnown	44	lincRNA
ENSG00000253471.1	antisense	ENSG00000253471	notKnown	44	antisense
ENSG00000254002.1	lincRNA	ENSG00000254002	notKnown	44	lincRNA
ENSG00000253891.1	lincRNA	ENSG00000253891	notKnown	44	lincRNA
ENSG00000253535.1	antisense	ENSG00000253535	notKnown	44	antisense
ENSG00000253643.1	antisense	ENSG00000253643	notKnown	44	antisense
ENSG00000253832.1	lincRNA	ENSG00000253832	notKnown	44	lincRNA
ENSG00000253476.1	lincRNA	ENSG00000253476	notKnown	44	lincRNA
ENSG00000253100.1	lincRNA	ENSG00000253100	notKnown	44	lincRNA
ENSG00000253342.1	lincRNA	ENSG00000253342	notKnown	44	lincRNA
ENSG00000254178.1	lincRNA	ENSG00000254178	notKnown	44	lincRNA
ENSG00000253430.1	sense_intronic	ENSG00000253430	notKnown	44	sense_intronic
ENSG00000254362.1	sense_intronic	ENSG00000254362	notKnown	44	sense_intronic
ENSG00000253888.1	antisense	ENSG00000253888	notKnown	44	antisense
ENSG00000253875.1	antisense	ENSG00000253875	notKnown	44	antisense
ENSG00000253397.1	antisense	ENSG00000253397	notKnown	44	antisense
ENSG00000253690.1	antisense	ENSG00000253690	notKnown	44	antisense
ENSG00000254370.1	sense_intronic	ENSG00000254370	notKnown	44	sense_intronic
ENSG00000253567.1	antisense	ENSG00000253567	notKnown	44	antisense
ENSG00000246339.3	retained_intron	ENSG00000246339	notKnown	44	processed_transcript
ENSG00000246339.3	processed_transcript	ENSG00000246339	notKnown	44	processed_transcript
ENSG00000254034.1	antisense	ENSG00000254034	notKnown	44	antisense
ENSG00000247743.1	lincRNA	ENSG00000247743	notKnown	44	notfound
ENSG00000254129.1	antisense	ENSG00000254129	notKnown	44	antisense
ENSG00000253632.1	lincRNA	ENSG00000253632	notKnown	44	lincRNA
ENSG00000253182.1	lincRNA	ENSG00000253182	notKnown	44	lincRNA
ENSG00000251191.2	lincRNA	ENSG00000251191	notKnown	44	lincRNA
ENSG00000253490.1	lincRNA	ENSG00000253490	notKnown	44	lincRNA
ENSG00000248964.2	lincRNA	ENSG00000248964	notKnown	44	lincRNA
ENSG00000254086.1	lincRNA	ENSG00000254086	notKnown	44	lincRNA
ENSG00000253604.1	lincRNA	ENSG00000253604	notKnown	44	lincRNA
ENSG00000253279.1	lincRNA	ENSG00000253279	notKnown	44	lincRNA
ENSG00000253708.1	antisense	ENSG00000253708	notKnown	44	antisense
ENSG00000254109.1	antisense	ENSG00000254109	notKnown	44	antisense
ENSG00000253112.1	antisense	ENSG00000253112	notKnown	44	antisense
ENSG00000104691.10	antisense	ENSG00000104691	notKnown	44	processed_transcript
ENSG00000104691.10	retained_intron	ENSG00000104691	notKnown	44	processed_transcript
ENSG00000253961.1	antisense	ENSG00000253961	notKnown	44	antisense
ENSG00000253377.1	lincRNA	ENSG00000253377	notKnown	44	lincRNA
ENSG00000254095.1	lincRNA	ENSG00000254095	notKnown	44	processed_transcript
ENSG00000254095.1	retained_intron	ENSG00000254095	notKnown	44	processed_transcript
ENSG00000253275.1	lincRNA	ENSG00000253275	notKnown	44	lincRNA
ENSG00000253974.1	sense_intronic	ENSG00000253974	notKnown	44	sense_intronic
ENSG00000253222.1	sense_intronic	ENSG00000253222	notKnown	44	sense_intronic
ENSG00000254049.1	sense_intronic	ENSG00000254049	notKnown	44	sense_intronic
ENSG00000247134.2	processed_transcript	ENSG00000247134	notKnown	44	processed_transcript
ENSG00000253642.1	lincRNA	ENSG00000253642	notKnown	44	lincRNA
ENSG00000254194.1	lincRNA	ENSG00000254194	notKnown	44	lincRNA
ENSG00000254302.1	lincRNA	ENSG00000254302	notKnown	44	lincRNA
ENSG00000253108.1	lincRNA	ENSG00000253108	notKnown	44	lincRNA
ENSG00000254033.1	lincRNA	ENSG00000254033	notKnown	44	lincRNA
ENSG00000254344.1	lincRNA	ENSG00000254344	notKnown	44	lincRNA
ENSG00000253452.1	lincRNA	ENSG00000253452	notKnown	44	lincRNA
ENSG00000253524.1	lincRNA	ENSG00000253524	notKnown	44	lincRNA
ENSG00000253363.1	processed_transcript	ENSG00000253363	notKnown	44	processed_transcript
ENSG00000253123.1	TEC	ENSG00000253123	notKnown	44	processed_transcript
ENSG00000253123.1	lincRNA	ENSG00000253123	notKnown	44	processed_transcript
ENSG00000253746.1	lincRNA	ENSG00000253746	notKnown	44	lincRNA
ENSG00000253388.1	antisense	ENSG00000253388	notKnown	44	lincRNA
ENSG00000254306.1	lincRNA	ENSG00000254306	notKnown	44	lincRNA
ENSG00000253344.1	antisense	ENSG00000253344	notKnown	44	antisense
ENSG00000253181.1	antisense	ENSG00000253181	notKnown	44	antisense
ENSG00000240015.2	antisense	ENSG00000240015	notKnown	44	antisense
ENSG00000253356.1	antisense	ENSG00000253356	notKnown	44	antisense
ENSG00000255487.1	antisense	ENSG00000255487	notKnown	44	antisense
ENSG00000254898.1	antisense	ENSG00000254898	notKnown	44	antisense
ENSG00000254981.1	antisense	ENSG00000254981	notKnown	44	antisense
ENSG00000255201.1	antisense	ENSG00000255201	notKnown	44	antisense
ENSG00000253361.1	lincRNA	ENSG00000253361	notKnown	44	lincRNA
ENSG00000254100.1	lincRNA	ENSG00000254100	notKnown	44	lincRNA
ENSG00000254321.1	lincRNA	ENSG00000254321	notKnown	44	lincRNA
ENSG00000253586.1	sense_intronic	ENSG00000253586	notKnown	44	sense_intronic
ENSG00000253829.1	antisense	ENSG00000253829	notKnown	44	antisense
ENSG00000253645.1	antisense	ENSG00000253645	notKnown	44	antisense
ENSG00000254067.1	lincRNA	ENSG00000254067	notKnown	44	lincRNA
ENSG00000254082.1	lincRNA	ENSG00000254082	notKnown	44	lincRNA
ENSG00000253939.1	antisense	ENSG00000253939	notKnown	44	antisense
ENSG00000253838.1	sense_intronic	ENSG00000253838	notKnown	44	sense_intronic
ENSG00000254287.1	antisense	ENSG00000254287	notKnown	44	antisense
ENSG00000253381.1	lincRNA	ENSG00000253381	notKnown	44	lincRNA
ENSG00000253665.1	lincRNA	ENSG00000253665	notKnown	44	lincRNA
ENSG00000254143.1	lincRNA	ENSG00000254143	notKnown	44	lincRNA
ENSG00000253802.1	lincRNA	ENSG00000253802	notKnown	44	lincRNA
ENSG00000253354.1	lincRNA	ENSG00000253354	notKnown	44	lincRNA
ENSG00000254383.1	lincRNA	ENSG00000254383	notKnown	44	lincRNA
ENSG00000253174.1	antisense	ENSG00000253174	notKnown	44	antisense
ENSG00000253408.1	antisense	ENSG00000253408	notKnown	44	antisense
ENSG00000254165.1	antisense	ENSG00000254165	notKnown	44	antisense
ENSG00000255101.1	antisense	ENSG00000255101	notKnown	44	antisense
ENSG00000253745.1	antisense	ENSG00000253745	notKnown	44	lincRNA
ENSG00000253140.1	lincRNA	ENSG00000253140	notKnown	44	lincRNA
ENSG00000253608.1	antisense	ENSG00000253608	notKnown	44	antisense
ENSG00000253688.1	lincRNA	ENSG00000253688	notKnown	44	lincRNA
ENSG00000233858.3	antisense	ENSG00000233858	notKnown	44	lincRNA
ENSG00000253702.1	lincRNA	ENSG00000253702	notKnown	44	lincRNA
ENSG00000253455.1	lincRNA	ENSG00000253455	notKnown	44	lincRNA
ENSG00000253892.1	lincRNA	ENSG00000253892	notKnown	44	lincRNA
